id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,Accelerator Duration (in weeks),Founders,LinkedIn,Number of Exits,Number of Investments,Number of Portfolio Organizations,Stage,Twitter
ccf3a313-f00c-4b62-adbb-d8ade650975e,SE Ventures,company,amit.chaturvedy@se.com,SE Ventures is a $1B+ global venture capital fund backed by Schneider Electric.,amit.chaturvedy@se.com,http://www.se.ventures,http://www.se.ventures,,,"2882 Sand Hill Road Suite 118 Menlo Park, CA 94025","2882 Sand Hill Road Suite 118 Menlo Park, CA 94025",Corporate Venture Arms,,,,4,33,27,"Early Stage Venture,Late Stage Venture,Seed",
c0494e63-ed37-4a69-b520-3eb8dc8e2095,SevenVentures,company,info@sevenventures.de,SevenVentures is a leading venture capital firm that accelerates growth of B2C companies with media and very selected cash investments.,info@sevenventures.de,http://sevenventures.de,http://sevenventures.de,,,"Unterföhring, Bayern, Germany","Unterföhring, Bayern, Germany",Corporate Venture Arms,,ProSiebenSat.1 Media SE,https://www.linkedin.com/company/10262962,14,56,48,"Early Stage Venture,Seed,Venture",http://twitter.com/SevenVentures
e0b23653-faea-469b-ad44-53b513b790e8,Severstal Ventures,company,,CVC unit of Severstal,,https://www.severstal.com/,https://www.severstal.com/,,,"Cherepovets, Vologda, Russian Federation","Cherepovets, Vologda, Russian Federation",Corporate Venture Arms,,George Gogolev,https://www.linkedin.com/company/severstal,,5,4,Venture,
e7462d71-35f7-4514-ac15-9007c51c428e,SFR Development,company,,"SFR Development is the corporate venture capital fund of SFR, a French services provider.",,,,,,"Paris, Ile-de-France, France","Paris, Ile-de-France, France",Corporate Venture Arms,,,,1,4,3,Late Stage Venture,
a6c66ab0-275b-4422-889c-bc7cb78f0c77,SF Roofdeck Capital,company,,SF Roofdeck Capital is a venture capital firm of Bank FT Partners.,,,,,,,,Corporate Venture Arms,,,,,1,1,Early Stage Venture,
9fdd0c26-935f-489f-9973-2f24913707c9,SGC Partners,company,wiseo@sgc.co.kr,SGC Partners is an energy company that invests in companies equipped with sustainable technologies and business models.,wiseo@sgc.co.kr,http://www.sgcpartners.co.kr,http://www.sgcpartners.co.kr,,,"Seocho, Seoul-t'ukpyolsi, South Korea","Seocho, Seoul-t'ukpyolsi, South Korea",Corporate Venture Arms,,,,,2,2,,
5cb69d07-f3fa-4081-94b4-3e9ce5428591,SG INCUBATE,company,,"SG INCUBATE is an investment company for the formation of (CVC), which invests in Kyushu's first startup company.",,https://sg-incubate.jp,https://sg-incubate.jp,,,"Fukuoka, Fukuoka, Japan","Fukuoka, Fukuoka, Japan",Corporate Venture Arms,,,,,9,9,,
bdb0d61e-2b2b-429c-ba35-5ff39835fd4b,Shell Internet Ventures B.V,company,,"Shell Internet Ventures B.V, an investment firm, focuses on investment opportunities in the internet, communications, and software industry.",,,,,,"The Hague, Zuid-Holland, The Netherlands","The Hague, Zuid-Holland, The Netherlands",Corporate Venture Arms,,,,1,6,3,,
fbf93105-fbd9-4ff9-b9fa-c77497935448,Shell Ventures,company,,"Shell Ventures makes minority investments in tech companies, joint ventures, and externally-managed funds.",,https://www.shell.com/energy-and-innovation/innovating-together/shell-ventures.html,https://www.shell.com/energy-and-innovation/innovating-together/shell-ventures.html,,,"Rijswijk, Zuid-Holland, The Netherlands","Rijswijk, Zuid-Holland, The Netherlands",Corporate Venture Arms,,Robert M Linck,,17,120,92,"Early Stage Venture,Late Stage Venture",
9e355d81-af5e-42ff-a940-119cf2a158a0,Shellys Marketing,company,,Shellys Marketing is investment arm of a leading Malaysia shoe manufacturer.,,http://www.xesshoes.com.my,http://www.xesshoes.com.my,,,"Shah Alam, Selangor, Malaysia","Shah Alam, Selangor, Malaysia",Corporate Venture Arms,,,https://www.linkedin.com/company/shellys-marketing-sdn-bhd,,2,1,,
f711934f-5a17-4764-86e7-20bfb236887d,Shengshan Capital,company,,Shengshan Capital is an investment firm.,,,,,,"Xiaoshan, Zhejiang, China","Xiaoshan, Zhejiang, China",Corporate Venture Arms,,,,,3,3,,
e4829a23-a5b1-4fa0-b871-826b147bfdbb,"Shenzhen Forms Syntron Information Co., Ltd.",company,,"Forms Syntron is a leading global Fintech thought-leader, incubator and enabler with industry top talents and cutting-edge technology.",,http://www.formssi.com/,http://www.formssi.com/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/å››æ–¹ç²¾åˆ›,,1,1,Early Stage Venture,
da5a7437-4b86-4a72-82b4-0a4b2cc61be8,Shenzhen Hongtai Capital Management Group,company,,Hongtai Capital builds a closed-loop financial industrial chain around asset securitization investment business.,,http://www.hongtaicm.com,http://www.hongtaicm.com,,,"Futian, Guangdong, China","Futian, Guangdong, China",Corporate Venture Arms,,,,1,2,2,,
3c0f830f-38ec-444d-bf77-6792a1a4684d,SHIGERU USA,company,mark@shigeru.ch,SHIGERU AG branch in USA,mark@shigeru.ch,https://www.shigeru.ch/eng,https://www.shigeru.ch/eng,,,,,Corporate Venture Arms,,"Dr. Takahisha Karita, Shigeru Shiraki",,,2,2,"Early Stage Venture,Late Stage Venture,Private Equity,Seed,Venture",
c2f68988-3140-4cc7-999b-494d39ce49af,Shoei Chemical,company,,Chemical Manufacturing Company,,https://www.shoeichem.co.jp/global/products/index.html,https://www.shoeichem.co.jp/global/products/index.html,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",Corporate Venture Arms,,,https://www.linkedin.com/company/shoei-chemical-inc-,,1,1,Late Stage Venture,
4acf8111-3951-4fb0-bdce-5f320c7ad79b,Show-Me Organics,company,admin@bluesagecanna.com,Show-Me Organics operates a vertically integrated brand house with products for every cannabis user.,admin@bluesagecanna.com,https://showmeorganics.com,https://showmeorganics.com,,,,,Corporate Venture Arms,,Boston Dickerson,https://www.linkedin.com/company/show-me-organics,,1,1,,
3de65fa6-7191-4f93-bf91-9073d9e49366,SHRMLabs,company,,"SHRMLabs is the innovation lab and venture capital arm of SHRM, the world's largest HR association.",,https://www.shrmlabs.com/,https://www.shrmlabs.com/,,,"Alexandria, Virginia, United States","Alexandria, Virginia, United States",Corporate Venture Arms,12,,,,15,14,Early Stage Venture,https://twitter.com/SHRMLabs
2fc48dbc-8d83-4a0f-946a-0d19c8d53c89,SHS Ventures,company,andreas.herzig@shs-ventures.de,"SHS Ventures, a joint venture of the energy industry and steel industry in the Saarland.",andreas.herzig@shs-ventures.de,http://www.stahl-holding-saar.de,http://www.stahl-holding-saar.de,,,"Völklingen, Saarland, Germany","Völklingen, Saarland, Germany",Corporate Venture Arms,,,https://www.linkedin.com/company/shs-ventures,,1,1,"Early Stage Venture,Late Stage Venture,Seed",
64717586-89af-44c3-816b-4035f8f9c629,Sigma Software Labs,company,join@labs.sigma.software,Sigma Software Labs is an investment wing of Sigma Software.,join@labs.sigma.software,https://labs.sigma.software/,https://labs.sigma.software/,,,"Kyiv, Kyyiv, Ukraine","Kyiv, Kyyiv, Ukraine",Corporate Venture Arms,16,,https://www.linkedin.com/company/sigma-software-labs,,5,5,Early Stage Venture,
28974deb-a957-4c6c-9685-f4137d901c9f,SIGMA Venture Partners,company,support@sigmaactuary.com,"SIGMA Venture Partners is an early-stage fund that invests in fast-growing, high-margin, scalable technology companies.",support@sigmaactuary.com,https://www.sigmaactuary.com,https://www.sigmaactuary.com,,,"Brentwood, Tennessee, United States","Brentwood, Tennessee, United States",Corporate Venture Arms,,"AL Rhodes, Timothy Coomer",https://www.linkedin.com/company/sigma-actuarial-consulting-group-inc-/,1,9,9,"Early Stage Venture,Seed",https://twitter.com/_JacksonRhodes_
d05dd505-0167-4050-9d34-e5a98bff9da9,Signite Partners,company,,Signite Partners is a venture capital arm of Shinsegae Group.,,,,,,,,Corporate Venture Arms,,,,3,19,18,"Early Stage Venture,Late Stage Venture",
11378dcd-33a8-44fa-84a5-311d8cf91885,Silver Comet Energy,company,,Silver Comet Energy also helps retail brands that want to pursue NEVI funding and build DC fast chargers.,,,,,,,,Corporate Venture Arms,,,,,1,1,,
5c9e21c8-4c01-4a3b-ae1b-4c1f855b646b,Silver Rock Group,company,,Silver Rock Group specializes in structuring & investing in a variety of financial instruments.,,https://www.silverrockgroup.com/,https://www.silverrockgroup.com/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/silver-rock-group/,1,4,4,,
244013f0-b403-4d8e-8732-7d72bc084200,Simon Ventures,company,,Simon Ventures is an early stage venture capital and growth equity fund based in New York City.,,http://simonventures.co/,http://simonventures.co/,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,,"J. Skyler Fernandes, Natalie Hwang",https://www.linkedin.com/company/simonventures,4,10,10,"Early Stage Venture,Late Stage Venture,Seed",https://www.twitter.com/simonventures
468ab1e2-d43e-4e2b-a9d2-0b0d6b1a5504,Simplex Ventures,company,,Simplex Ventures is an investment firm.,,,,,,,,Corporate Venture Arms,,,,,6,5,,
4860ea66-6aa0-42e0-8e70-0a976e5ec1c2,Sinar Mas Digital Ventures,company,,Sinar Mas Digital Ventures is a corporate venture capital firm that invests in technology companies.,,https://smdv.com/,https://smdv.com/,,,"Jakarta, Jakarta Raya, Indonesia","Jakarta, Jakarta Raya, Indonesia",Corporate Venture Arms,,Roderick Purwana,,,4,4,Early Stage Venture,
f9452e3d-8120-41d2-8626-29414e809455,Sinclair Digital Ventures,company,,Sinclair Digital Ventures provide capital and a laboratory for our partner companies to develop and grow,,http://sinclairvc.com,http://sinclairvc.com,,,"Seattle, Washington, United States","Seattle, Washington, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/sinclair-digital-ventures/,1,5,3,,
cf70c90d-590d-4cb8-8e0d-73ac6176c720,Singtel Innov8,company,,"Singtel Innov8, the venture capital arm of the Singtel Group, invests in and partners with innovative tech start-ups worldwide.",,http://innov8.singtel.com/,http://innov8.singtel.com/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,,Edgar Hardless,https://www.linkedin.com/company/singtel-innov8,42,138,99,,http://twitter.com/singtelinnov8
332b4331-5a96-4548-9129-1db30bddf027,Sitra,company,,"Sitra is an investment arm of Sitra specializing in investments in seed, start-ups, early stage opportunities, and other funds.",,http://www.sitra.fi,http://www.sitra.fi,,,"Helsinki, Southern Finland, Finland","Helsinki, Southern Finland, Finland",Corporate Venture Arms,,,http://www.linkedin.com/company/sitra,1,15,13,"Early Stage Venture,Late Stage Venture,Seed",https://www.twitter.com/sitrafund
c258d437-102e-4670-883f-d620e3b96d34,Sixt Ventures,company,info@sixt-ventures.com,Sixt Ventures GmbH provides Internet-based solutions and technologies in the mobility sector.,info@sixt-ventures.com,http://www.sixt-ventures.com,http://www.sixt-ventures.com,,,"Pullach, Bayern, Germany","Pullach, Bayern, Germany",Corporate Venture Arms,,,,1,1,1,"Early Stage Venture,Late Stage Venture,Seed",
198b8bfa-69dd-4be0-bcaf-5dabe9d6679c,SK Company,company,headoffice@skcompany-jp.com,SK Company sells and purchases new and used injection molding machines.,headoffice@skcompany-jp.com,http://www.skcompany.co.jp,http://www.skcompany.co.jp,,,,,Corporate Venture Arms,,,,,1,1,,
31fd7761-fca0-4dc6-a04a-3771722054fa,SK Holdings,company,,SK Holdings provides information technology (IT) services.,,https://www.sk.com,https://www.sk.com,,,"Seoul, Seoul-t'ukpyolsi, South Korea","Seoul, Seoul-t'ukpyolsi, South Korea",Corporate Venture Arms,,Chey Jong-hyon,https://www.linkedin.com/company/sk-holdings-c&c/,8,29,25,"Early Stage Venture,Late Stage Venture,Seed",
fa134112-4c24-4a7a-a399-d5abad449850,SK Telecom Ventures,company,,SK Telecom Ventures is the investment arm of SK Telecom. SK telecom ventures is structured to maximize return on investment by focusing on,,https://www.skta.com/cvc/,https://www.skta.com/cvc/,,,"Sunnyvale, California, United States","Sunnyvale, California, United States",Corporate Venture Arms,,Kai Chen,http://www.linkedin.com/company/sk-telecom-ventures,8,23,18,,
e9482404-537e-4cd3-b385-d0cf5d224e3b,Skymind,company,support@skymind.global,"Skymind provide supported access to Eclipse Deeplearning4j, enabling companies and organisations to develop their own AI applications.",support@skymind.global,https://skymind.global,https://skymind.global,,,,,Corporate Venture Arms,,"Shawn Tan, Shu Wei Goh",https://www.linkedin.com/company/skymindglobal,,6,6,"Early Stage Venture,Non Equity Assistance,Private Equity,Seed",https://twitter.com/skymind_global
6ea6c8da-a877-4b4f-8c12-4f3a5f6ea076,Slack,company,feedback@slack.com,Slack is an enterprise software platform that allows teams and businesses of all sizes to communicate effectively.,feedback@slack.com,https://www.linkedin.com/company/1612748/,https://www.linkedin.com/company/1612748/,,,"San Francisco, California, United States","San Francisco, California, United States",Corporate Venture Arms,,"Cal Henderson, Eric Costello, Serguei Mourachov, Stewart Butterfield",https://www.linkedin.com/company/tiny-spec-inc,3,25,22,,http://twitter.com/slackhq
7ce50931-7b60-4c74-9e38-69303a02f076,Slack Fund,company,,The Slack Fund is an investment fund to support slack teams building products that enable more productive workplaces.,,https://slack.com/developers/fund,https://slack.com/developers/fund,,,"Daly City, California, United States","Daly City, California, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/tiny-spec-inc,11,101,74,,
67ea5ca5-6154-4571-b7b8-6fa449687c70,SLC Ventures,company,,SLC Ventures is a venture capital arm of SLC Agricola.,,,,,,,,Corporate Venture Arms,,,,,2,2,Early Stage Venture,
53681e5d-4a08-4cb8-98e2-72a12cf1fecd,SLS Journey,company,,SLS Journey is a corporate venture capital arm of MadaLuxe Group.,,https://slsjourney.com,https://slsjourney.com,,,"Los Angeles, California, United States","Los Angeles, California, United States",Corporate Venture Arms,,,,,1,1,Early Stage Venture,
f072cdba-6682-4c41-ae8c-ac38ff741060,Smart Future Lab Private Limited Company.,company,info@smartfuturelab.hu,"The Smart Future Lab helps startups through support contracts, which contain initial/seed investment and/or mentoring.",info@smartfuturelab.hu,http://www.smartfuturelab.hu,http://www.smartfuturelab.hu,,,"Budapest, Budapest, Hungary","Budapest, Budapest, Hungary",Corporate Venture Arms,,,https://www.linkedin.com/company/26998559/,,4,4,Early Stage Venture,
dee4787d-f221-4e9f-959e-36961f690ac6,Smartworks Innovation,company,andreas.strasser@smartworks.at,Smartworks is the corporate venture capital fund of Wien Energie and Wiener Stadtwerke.,andreas.strasser@smartworks.at,https://smartworks.at/,https://smartworks.at/,,,"Vienna, Wien, Austria","Vienna, Wien, Austria",Corporate Venture Arms,,,https://www.linkedin.com/company/smartworks-innovation/,,7,6,"Early Stage Venture,Seed",
5811b3cf-2e81-4b1f-a402-c2727f7afc21,Smith Point Capital,company,,Smith Point Capital is an operator-led enterprise software venture investment firm.,,https://smithpointcapital.com,https://smithpointcapital.com,,,"Boston, Massachusetts, United States","Boston, Massachusetts, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/smith-point-capital-llc,,1,1,Early Stage Venture,
12fc719f-f715-4e46-8700-bf793b1bbb09,SNCF Digital Ventures,company,,"SNCF is a world leader in public transportation. Trains, passenger services, cards and passes, dialogue, ticket booking.",,https://www.sncf.com/fr,https://www.sncf.com/fr,,,"Paris, Ile-de-France, France","Paris, Ile-de-France, France",Corporate Venture Arms,,,https://www.linkedin.com/company/sncf/,2,4,4,,
801324f2-1900-44b3-9a30-18c7c418b13f,Snowflake Ventures,company,,Snowflake Ventures invest in in growth-stage companies.,,https://www.snowflake.com/snowflake-ventures,https://www.snowflake.com/snowflake-ventures,,,,,Corporate Venture Arms,,"Benoit Dageville, Frank Slootman, Thierry Cruanes",,,31,26,"Early Stage Venture,Late Stage Venture",
3a27ac16-1827-4ffa-b97c-634ae2801c24,Social Discovery Group,company,,"SDGroup brings together over 50 brands, an investment fund and a venture studio. We invest in social discovery technology startups.",,https://socialdiscoverygroup.com/,https://socialdiscoverygroup.com/,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,,Dmitry Volkov,https://www.linkedin.com/company/social-discovery-ventures,4,34,29,"Early Stage Venture,Late Stage Venture,Seed",https://www.twitter.com/s_d_ventures
212f26a7-b41e-4def-83ef-fe479c1dee13,Sociochat Financial Association,company,,Sociochat Financial Association is a venture capital firm based in India that can help you fund your industry disrupting ideas.,,https://sfa.sociochat.in/,https://sfa.sociochat.in/,,,,,Corporate Venture Arms,,"Atharva Shinde, Ayush Singh",,,1,1,"Debt,Early Stage Venture,Late Stage Venture,Private Equity,Seed",
d155ff4f-c767-4608-80c4-68d4c30ae654,Socomore Ventures,company,,Socomore Ventures is the corporate venture fund of Socomore.,,,,,,,,Corporate Venture Arms,,,,,1,1,,
e809cf6a-8645-491b-b8de-0de8e414e5c9,Sodexo Ventures,company,,Sodexo Ventures is the venture capital arm of Sodexo.,,https://sodexo-ventures.com/,https://sodexo-ventures.com/,,,France,France,Corporate Venture Arms,,,https://www.linkedin.com/company/sodexo,5,11,10,,https://www.twitter.com/sodexogroup
a0cdf7f6-147a-4f26-9f3f-bc7169c68406,Softline Venture Partners,company,info@softlinevp.com,Corporate venture fund of Softline Group,info@softlinevp.com,http://softlinevp.com/vp/en,http://softlinevp.com/vp/en,,,"Moscow, Moscow City, Russian Federation","Moscow, Moscow City, Russian Federation",Corporate Venture Arms,,Igor Borovikov,https://www.linkedin.com/company/softline-venture-partners,2,40,37,"Early Stage Venture,Late Stage Venture,Seed",https://twitter.com/softline_vp
8d83581e-6bb2-4a91-af85-20248b7d2d2c,SoKraft Capital,company,,SoKraft is an innovation platform bringing together startups and large corporations,,,,,,"San Francisco, California, United States","San Francisco, California, United States",Corporate Venture Arms,,,,3,5,5,Early Stage Venture,
76450266-2f24-47ff-8585-79ff38726dc9,So-net Media Ventures,company,vc@so-netmedia.jp,So-net Media Ventures is a corporate venture capital firm.,vc@so-netmedia.jp,https://www.so-netmedia.jp/about/ventures,https://www.so-netmedia.jp/about/ventures,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",Corporate Venture Arms,,,https://www.linkedin.com/company/so-net-media-networks-corp,,1,1,,
1a20e9df-5c20-4eab-a847-e5d59b9fbc1d,Sony Innovation Fund,company,,Sony Innovation fund is the corporate venture capital arm of Sony that invests and engages in early-stage companies.,,http://www.sonyinnovationfund.com/,http://www.sonyinnovationfund.com/,,,"1-7-1 Konan Minato-ku, Tokyo, Japan 108-0075, JP","1-7-1 Konan Minato-ku, Tokyo, Japan 108-0075, JP",Corporate Venture Arms,,,https://www.linkedin.com/company/11150431/,4,141,116,"Early Stage Venture,Seed",
cbbda1f9-e4b8-4854-a999-5aa2e00036f7,Sony Music Entertainment,company,,"Sony Music is a music corporation owned and operated by Sony Corporation of America, a subsidiary of Japanese conglomerate.",,http://www.sonymusic.com,http://www.sonymusic.com,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,,Julius Ng,http://in.linkedin.com/company/sony-music-entertainment,4,23,22,,http://twitter.com/SonyMusicGlobal
342fe399-7884-4ce9-84a3-da4dbfef7ea2,Sophia Innovation Capital,company,,Corporate Venture Capital arm of Sophia Pharmaceuticals,,https://www.sophialab.com/inicio,https://www.sophialab.com/inicio,,,,,Corporate Venture Arms,,,,,1,1,,
883eaf19-6620-4f1a-926d-c3c17061033b,South Street Securities Holdings Inc,company,,"The Company, through its subsidiaries, offers brokerage services that provides fixed income trading and securities lending services",,https://www.linkedin.com/company/south-street-securities-llc/,https://www.linkedin.com/company/south-street-securities-llc/,,,"Newyork, Argyll and Bute, United Kingdom","Newyork, Argyll and Bute, United Kingdom",Corporate Venture Arms,,,,,1,1,Seed,
d6ca06af-c9f7-44e3-ab0d-14c4d2e3c811,Spacestation Investments,company,,Spacestation Investments is the investment arm of the Spacestation.,,https://spacestation.com/,https://spacestation.com/,,,"Layton, Utah, United States","Layton, Utah, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/thespacestation,,10,9,,
b357705a-5120-4ed7-be6e-63bfba8248c7,Sparkalis,company,contact@sparkalis.com,Sparkalis is a newly created corporate venture arm of the PURATOS GROUP.,contact@sparkalis.com,https://sparkalis.com/,https://sparkalis.com/,,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Corporate Venture Arms,,,https://www.linkedin.com/company/foodtech-sparkalis,,1,1,,
6b018f33-c0d1-423c-9b7d-53db4cf90834,Sparrow Ventures,company,,Sparrow Ventures are a Zurich-based Venture Builder and Growth Equity Investor.,,https://sparrow-ventures.com/,https://sparrow-ventures.com/,,,"Zürich, Zurich, Switzerland","Zürich, Zurich, Switzerland",Corporate Venture Arms,,"Alex Mahr, Felix Brunner",https://www.linkedin.com/company/sparrow-ventures,1,13,9,"Early Stage Venture,Late Stage Venture,Venture",https://twitter.com/sparrow_ven_com
78d926c1-0d8a-4e7d-b64a-557e568fe3a9,Spartan Ives Global,company,info@spartanives.co,Spartan Ives Global is a leading investment holding and financial services firm that owns and operates businesses in multiple countries.,info@spartanives.co,http://www.spartanives.co,http://www.spartanives.co,,,,,Corporate Venture Arms,,Thomas Elias Ranga,,,,,"Debt,Early Stage Venture,Grant,Post-Ipo,Private Equity,Secondary Market,Seed,Venture",https://twitter.com/realspartanives
7500ad8b-9475-4a62-93de-b2cc4ad335b8,SPARX Innovation for the Future,company,,"SPARX Innovation for the Future is a venture arm of Sparx Group Co., Ltd.",,http://www.sparxsif.com/en/,http://www.sparxsif.com/en/,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",Corporate Venture Arms,,,,,11,11,Early Stage Venture,
7877f4bc-7e50-45d7-b0a9-91e07d67fe1d,SpeedUp Venture Capital Group,company,info@speedupgroup.com,"We're a leading group of venture capital funds, investing in people who develop new technologies.",info@speedupgroup.com,https://speedupgroup.com/en/,https://speedupgroup.com/en/,,,"ulica Święty Marcin, 11/8, Poznań, Woj. Wielkopolskie 61-803, PL","ulica Święty Marcin, 11/8, Poznań, Woj. Wielkopolskie 61-803, PL",Corporate Venture Arms,,"Arkadiusz Piechocki, Bartlomiej Gola, Michal Lehmann, Rene Xavier Gerard",http://www.linkedin.com/company/speedup-group,4,54,51,"Early Stage Venture,Seed",http://twitter.com/speedupgroup
1d09b399-8870-43f5-966d-b036d8e4863c,SPH Media Fund,company,,"SPH Media Fund, the corporate venture arm of Singapore Press Holdings, is focused on investments in the consumer tech and media sector",,https://www.sphventures.com.sg/,https://www.sphventures.com.sg/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,,,https://www.linkedin.com/in/kevin-low-70448569,2,15,12,"Early Stage Venture,Late Stage Venture",
db3e4c72-2657-4ea5-ac43-619ecf367951,SPIL Ventures,company,proposal@spilventures.com,SPIL Ventures is the CVC arm of Salam Pacific Indonesia Lines (SPIL) which focuses on tech startup investments across South East Asia.,proposal@spilventures.com,https://www.spilventures.com/,https://www.spilventures.com/,,,"Surabaya, Jawa Timur, Indonesia","Surabaya, Jawa Timur, Indonesia",Corporate Venture Arms,,,https://id.linkedin.com/company/spil-ventures,,2,2,"Early Stage Venture,Late Stage Venture,Private Equity,Venture",
d9f2d83b-8b0b-4bc2-9cb6-5ce915dd6372,Spin Master Ventures,company,,Spin Master Ventures is a venture capital arm of Spin Master Corp.,,https://www.spinmasterventures.com,https://www.spinmasterventures.com,,,,,Corporate Venture Arms,,,,1,3,3,Early Stage Venture,
a2d08fb5-3c26-4491-b1b3-715b4ccd0a25,Spin Ventures,company,nic@spin.vc,Corporate Venture Accelleration Fund,nic@spin.vc,http://www.spin.vc,http://www.spin.vc,,,,,Corporate Venture Arms,12,Nic Gorini,http://www.linkedin.com/company/spin-ventures,,6,6,Early Stage Venture,http://twitter.com/spinventures
2bf01ec1-a20d-470e-9dcd-33ecd48051db,Spread Ventures,company,robin.nitsch@spreadgroup.com,Spread Ventures is an European early-stage venture fund to focus on pre-seed and seed investments in fashion tech companies.,robin.nitsch@spreadgroup.com,https://www.spread.ventures/en/,https://www.spread.ventures/en/,,,"Leipzig, Sachsen, Germany","Leipzig, Sachsen, Germany",Corporate Venture Arms,,,,,1,1,"Early Stage Venture,Seed",
11c71ea1-6b6f-4197-84a6-c65347c36df2,SPRIM Global Investments,company,,Investing in innovation for the future of health.,,https://sprim.net/,https://sprim.net/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/sprim-global-investments/,1,5,3,,
3331cb7e-0227-4f14-a2ec-83fc1ba11269,SPRIM Ventures,company,,SPRIM Ventures invests in innovation for the future of health.,,https://www.sprim.com/ventures/,https://www.sprim.com/ventures/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,,,https://www.linkedin.com/company/sprim,,2,2,Early Stage Venture,
1e36a592-af2a-40b1-b12c-07cef5415101,Springboard Philippines,company,jake@springboardph.com,"HR Technology, Recruiting/HR Consulting Services and Training Partner",jake@springboardph.com,https://www.springboard.com.ph,https://www.springboard.com.ph,,,"San Juan, Manila, Philippines","San Juan, Manila, Philippines",Corporate Venture Arms,,Jake Ervin Jonathan Go,https://www.linkedin.com/company/springboard-philippines/about/,,1,1,Private Equity,
2fcfa849-343b-460c-9be6-8823589c9ea5,SQM Lithium Ventures,company,,SQM Lithium Ventures is an investment firm.,,,,,,,,Corporate Venture Arms,,,,,2,2,,
b1762afd-e63f-4371-9957-a80c1d8234c9,SRM Ventures,company,caio@srmventures.com.br,"A team of experienced entrepreneurs who support startups with growth potential, providing them with financial backing and structure.",caio@srmventures.com.br,,,,,,,Corporate Venture Arms,,,,,4,4,"Early Stage Venture,Seed",
b09ade6d-9745-4d85-b1c7-c3fba17fb829,SR One,company,,SR One is the corporate venture capital arm of GlaxoSmithKline.,,http://www.srone.com,http://www.srone.com,,,"Cambridge, Massachusetts, United States","Cambridge, Massachusetts, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/sr-one,55,181,101,,
2d56f16f-cdf9-4495-9b10-543ca853f707,Stabilus,company,,Automotive & Industrial Technology,,http://www.stabilus.com,http://www.stabilus.com,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/stabilus,,1,1,,
0b9ede7e-fd7f-4141-bd46-a4c5710835af,Stanley Ventures,company,,"Stanley Ventures invests in innovative startups and provides industry expertise, supplier relationships, and access to customers.",,https://www.stanleyventures.com,https://www.stanleyventures.com,,,"Atlanta, Georgia, United States","Atlanta, Georgia, United States",Corporate Venture Arms,,Dina Routhier,https://www.linkedin.com/company/stanleyventures/,5,31,25,"Early Stage Venture,Seed",https://twitter.com/stanley_vc
81b5d46b-937e-4ef5-897c-47770fdb6ac4,State Farm Ventures,company,,State Farm Ventures is a venture capital firm that invests in startups developing technologies and products.,,https://ventures.statefarm.com/,https://ventures.statefarm.com/,,,"Bloomington, Illinois, United States","Bloomington, Illinois, United States",Corporate Venture Arms,,,https://www.linkedin.com/showcase/state-farm-ventures/,3,23,17,,
6577df6f-edc0-46bd-b02f-76c6f99a54d8,Steamboat Ventures,company,,Named after the Mickey Mouse cartoon Steamboat Willie -- a great innovation at the time -- we help young companies become market leaders.,,http://steamboatvc.com,http://steamboatvc.com,,,"Glendale, California, United States","Glendale, California, United States",Corporate Venture Arms,,John Ball,https://www.linkedin.com/company/steamboat-ventures,31,110,56,,
2835ae21-1abc-46d5-959d-2571cd086e88,Stellantis Ventures,company,stellantisventures@stellantis.com,Stellantis Ventures will focus on early and later-stage startup companies developing cutting-edge technologies.,stellantisventures@stellantis.com,https://www.stellantis.com/q/stellantis-ventures,https://www.stellantis.com/q/stellantis-ventures,,,🇳🇱 Netherlands,🇳🇱 Netherlands,Corporate Venture Arms,,,https://www.linkedin.com/company/stellantis,,13,10,,
