id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,Fund size,Last fund,Notable LPs
7269c6fb-4026-4c95-9caf-83a383ac4198,Repsol Corporate Venturing,company,,,,,,,,🇪🇸 Spain,🇪🇸 Spain,Top European VCs,"€85,000,000",2018,Repsol
ef62219f-5ad1-4657-ae6a-921503d4aa6f,Resonance,company,,Resonance is a social impact investment company with over a decade of experience working with social enterprises throughout the UK.,,http://resonance.ltd.uk/,http://resonance.ltd.uk/,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€150,000,000",2022,Pierre-Edouard Stérin
2ff9fcbd-0794-41bd-8cc0-a73c9e726f2b,Rethink Ventures,company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€50,000,000",2023,"ZF Ventures, Hellmann Worldwide Logistics, KION Group, Berylls, HAVI, European Investment Fund (EIF)"
c1a1edda-c026-4f80-bb21-713500a0c85d,Revaia (fka Gaia Capital Partners),company,,,,,,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€250,000,000",2021,"BPIFrance, Generali, Allianz, MAIF"
dc3a5b49-64d3-47ce-952a-53cbd93ba836,Revent,company,,,,https://www.revent.vc/#Team,https://www.revent.vc/#Team,,,Netherlands,Netherlands,Top European VCs,"€60,000,000",2021,"Benjamin Otto, Michael Otto, Sascha Konietzke, Max Tayenthal, Luis Hanemann, Benjamin Roth, Florian Heinemann, European Investment Fund (EIF)"
2defa209-7542-461c-bc4c-dc144dba4188,Revo Capital,company,,,,https://www.revo.vc/,https://www.revo.vc/,,,"Amsterdam, Netherlands","Amsterdam, Netherlands",Top European VCs,"€40,000,000",2020,European Bank for Reconstruction and Development (EBRD)
60e2c353-57af-46c1-9254-62b9d0141699,Rewired,company,,,,https://rewired.com,https://rewired.com,,,Switzerland,Switzerland,Top European VCs,"€80,000,000",2017,Cascade Global
5336b1d7-bcd7-4783-be64-3782ddbbba75,Ring Capital,company,,,,ringcp.com,ringcp.com,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€165,000,000",2018,"Bpifrance, AG2R La Mondiale, BRED, Danone, Tikehau Capital, Morgane Sézalory, Hugues Le Bret, Thierry Petit, Swen Capital, Xavier Niel, Sofiouest"
f052cc83-2661-4350-aaec-46755431facd,Rise PropTech,company,,,,,,,,🇧🇪 Belgium,🇧🇪 Belgium,Top European VCs,"€12,000,000",2021,"Abacus Group (Matexi), Ardent Invest, Balteau Group, Eloy Group, the Knauf family, the Moury group, Noshaq Immo, Uhoda Group"
f201ddf7-23e8-4098-bd6c-3caeb36a8bf8,Robert Bosch Venture Capital,company,,,,http://www.rbvc.com,http://www.rbvc.com,,,"Stuttgart, Baden-Wurttemberg, Germany","Stuttgart, Baden-Wurttemberg, Germany",Top European VCs,"€250,000,000",2022,Robert Bosch
67b7cdb6-d6e7-4307-80ca-948b6a3a5a7d,Robin Capital,company,,Robin Capital focuses on software and technology solutions that address meaningful problems but am vertical agnostic.,,http://www.linkedin.com/company/robincapital,http://www.linkedin.com/company/robincapital,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,,2022,
1e1f20f0-35e2-4506-aad8-95522a310dbc,ROCH Ventures,company,,,,,,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€100,000,000",2022,
b1b349c4-0a9d-4615-b55e-b50e6a8ef854,Rocket Internet Capital Partners,company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€620,000,000",2019,"European Investment Fund (EIF), Rocket Internet Group"
bb01f7e9-2a65-44ea-85f0-9daa08b2a4db,Rockstart,company,,"Rockstart is an early stage investor that empowers purpose-driven founders across Energy, AgriFood and EmergingTech",,https://www.rockstart.com/,https://www.rockstart.com/,,,🇳🇱 Netherlands,🇳🇱 Netherlands,Top European VCs,"€27,000,000",2022,
cba163b7-5845-42a7-a8a4-d6c623eadb1b,Rooks Nest Ventures,company,,,,http://www.rooksnestventures.com/,http://www.rooksnestventures.com/,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€32,200,000",2017,Michael Sackler
84df82da-6ec5-47cd-90c6-9cbbb71f9bc7,Round Hill Ventures,company,,,,https://www.roundhill.ventures/,https://www.roundhill.ventures/,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,,2020,Round Hill Capital
78281ea0-39f7-4190-9a29-cee35ab42f80,Rubio Impact Ventures,company,,,,https://www.rubio.vc/news/,https://www.rubio.vc/news/,,,"Geneva, Switzerland","Geneva, Switzerland",Top European VCs,"€55,000,000",2020,"European Investment Fund (EIF), Dutch RVO"
c0402a8b-16f2-4f0c-8a21-fe11f70cf14f,Runa Capital,company,,"Finance, FinTech, Machine Learning, SaaS, Venture Capital",,http://www.runacap.com/,http://www.runacap.com/,,,"459 Hamilton Avenue, Office #306, Palo Alto, CA 94301, US","459 Hamilton Avenue, Office #306, Palo Alto, CA 94301, US","All VCs ,VC Founds - Seed - US/Europe,Top European VCs","€55,000,000",2022,"Nicolai Tangen, Andreas Gauger"
ad80de9a-7215-4378-8239-d1a39f4542ce,RUNI Ventures,company,,,,,,,,🇮🇱 Israel,🇮🇱 Israel,Top European VCs,"€27,500,000",2023,
e9abcf40-c570-4418-a732-82a8a433ca7b,Sababa Ventures,company,,,,,,,,🇮🇱 Israel,🇮🇱 Israel,Top European VCs,"€6,360,000",2019,
bb99dc64-1b33-4a50-b94d-3067dd45e4d9,Sabadell Selección Ventures,company,,,,,,,,🇪🇸 Spain,🇪🇸 Spain,Top European VCs,"€60,000,000",2020,Banco Sabadell clients
6d14e282-c333-4f83-a27a-056109917adf,Sabadell Venture Capital,company,,Sabadell Venture Capital is the venture capital division of Banc Sabadell.,,https://sabadellventurecapital.com,https://sabadellventurecapital.com,,,"Barcelona, Catalonia, Spain","Barcelona, Catalonia, Spain","Corporate Venture Arms,Top European VCs","€25,000,000",2016,Banco Sabadell
d9b499dc-a8ae-429a-b8ba-c072ae9b1213,Salesforce Europe Trailblazer Fund,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€110,000,000",2019,Salesforce
e0b1fdf1-f125-466c-a0a3-0497ce35d85d,Samaipata,company,,,,https://samaipata.vc/,https://samaipata.vc/,,,"Calle Velázquez 18 Piso 2º Izquierda, Madrid, Madrid 28001, ES","Calle Velázquez 18 Piso 2º Izquierda, Madrid, Madrid 28001, ES",Top European VCs,"€75,000,000",2020,"European Investment Fund (EIF), Institut Catalá de Finances (ICF)"
ee580b3d-790c-4b08-b7c8-2379974729a4,Sandwater,company,,,,https://www.sandwater.com,https://www.sandwater.com,,,"Møllergata 6, 0170, Oslo, Norway","Møllergata 6, 0170, Oslo, Norway",Top European VCs,"€64,000,000",2022,"Nysnø, Canica, Lærdal, LGT, the Høegh family"
b12f9aab-b039-4110-8f87-72d312e05983,Santander InnoVentures,company,,,,https://santanderinnoventures.com/,https://santanderinnoventures.com/,,,"London, England, United Kingdom","London, England, United Kingdom",Top European VCs,"€90,000,000",2016,Santander
37f44951-7f19-4462-ac84-1451309882bc,Sarona Ventures,company,,"Sarona Ventures is the investment arm of the largest startup ecosystem in Israel, investing in seed and series-a Israeli talent globally",,https://sarona.vc/,https://sarona.vc/,,,🇮🇱 Israel,🇮🇱 Israel,Top European VCs,"€19,000,000",2022,"Anish Acharya, Afflelou family, Johann 'Hansi' Hansmann, Justin Mateen, Dr. Ravi Dattatreya, Olivier Elbaz"
25ee15bf-2263-4fe1-a59e-6aed4456b02d,Satgana,company,,,,https://satgana.com/,https://satgana.com/,,,"Luxembourg City, LU","Luxembourg City, LU",Top European VCs,,2022,"Thibaud Hug de Larauze, Josef Bovet, Fabrice de Gaudemar, Elsa Hermal, Cullom Capital"
6db3e038-039e-4c43-baee-963e9f43e297,ScaleUp-Fonds Bayern,company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€200,000,000",2021,LfA Foerderbank Bayern
966f704a-bfc4-4c71-b743-50e8106a65e0,Scania Growth Capital,company,,Scania Growth Capital is a corporate venture capital fund.,,http://www.scania.com/group/en/section/innovation/scania-growth-capital/,http://www.scania.com/group/en/section/innovation/scania-growth-capital/,,,"Södertälje, Vasternorrlands Lan, Sweden","Södertälje, Vasternorrlands Lan, Sweden","Corporate Venture Arms,Top European VCs","€183,500,000",2022,Scania
b3f7cd2f-6b1a-4465-b551-93bff395ab6c,S Capital,company,,,,,,,,🇮🇱 Israel,🇮🇱 Israel,"All VCs ,Top European VCs","€110,000,000",2020,
7cc1ec69-f6b2-4d1b-85a2-dc61d82d0b18,Science Creates Ventures,company,,,,https://sciencecreates.co.uk/,https://sciencecreates.co.uk/,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€16,400,000",2020,Harry Destecroix
0869320d-c653-4acf-a287-12ff0c50e049,SC Net Zero Tech Ventures,company,,,,,,,,🇪🇸 Spain,🇪🇸 Spain,Top European VCs,"€50,000,000",2022,Repsol
e99a75ff-a38f-47c0-a0ee-d6c306b04028,Scottish Equity Partners,company,,,,https://www.sep.co.uk/,https://www.sep.co.uk/,,,UK,UK,Top European VCs,"€290,000,000",2016,"European Investment Fund (EIF), British Patient Capital"
e50ef9ff-d276-4af3-a360-c7ea60a1b9e1,Seaya Andromeda,company,,,,,,,,🇪🇸 Spain,🇪🇸 Spain,Top European VCs,"€130,000,000",2022,"Iberdrola, Nortia, Fond-ICO Next Tech"
7e2da4a3-aa7c-4260-93d1-4e9dc66f05a1,Seaya Ventures,company,,,,https://seayaventures.com/,https://seayaventures.com/,,,"Austin, USA","Austin, USA",Top European VCs,"€165,000,000",2020,"European Investment Fund (EIF), Banco Santander, Cathay Innovation"
011841df-66a2-4055-b31d-83d3136c87a6,Seedcamp,company,,Seedcamp is a European seed fund that identifies and invests early in founders attacking global markets.,,http://seedcamp.com/,http://seedcamp.com/,,,"5 Bonhill St, Shoreditch, London EC2A 4BX","5 Bonhill St, Shoreditch, London EC2A 4BX","All VCs ,Top European VCs","€166,000,000",2023,"Jeppe Rindom, Johnny Boufarhat, Taavet Hinrikus, Daniel Dines, Mridula Pore, Eldad Fuks, Vintage IP, TIFF, Ref Cap, Harbourvest, LGT, Legal & General, Arcano Partners, Sofina Group, EU VC, Michael Pennington, Will Neale, Paul Forster, Ilkka Paananen, Shakil Khan, Kärt Siilats"
7d4e8792-512e-4a1c-91e0-5e9754421f1c,Seed Capital,company,,,,https://seedcapital.dk/,https://seedcapital.dk/,,,"Højbro Plads 10, København K, Capital Region 1200, DK","Højbro Plads 10, København K, Capital Region 1200, DK",Top European VCs,"€67,000,000",2020,"Chr. Augustinus Fabrikker, Dansk Vækstkapital, Preben Damgaard"
df77fb2a-63cf-4489-9c72-27decf67d73d,SEED Capital,company,,,,,,,,🇩🇰 Denmark,🇩🇰 Denmark,Top European VCs,"€110,000,000",2016,"ATP Private Equity K/S, Vækstfonden, Dansk Vækstkapital, C.L. Davids Fond og Samling, Augustinus Fonden, Pre-Seed Innovation A/S, Sampension, Niels Peter Louis-Hansen, VV Private Equity, Novo A/S, PFA Pension"
2b495716-4eb9-4d36-837c-4da7a4678a58,Seed Capital (Growth),company,,,,,,,,🇩🇰 Denmark,🇩🇰 Denmark,Top European VCs,"€62,500,000",2021,"PFA, Vækstfonden, DVK III, Augustinus, Sampension"
f296dfc6-5b7e-4e94-be58-137a6e0f454b,Seeder,company,,,,,,,,🇧🇪 Belgium,🇧🇪 Belgium,Top European VCs,"€15,000,000",2022,"Belfius Insurance, SFPI, Sambrinvest, ULB"
40a28fce-6726-4ddf-918b-35c270a2fdf4,SeedRocket 4Founders Capital,company,,,,http://www.4founderscapital.com/,http://www.4founderscapital.com/,,,Spain,Spain,Top European VCs,"€12,000,000",2016,
f64c8261-523a-46ce-b51c-28ea6d93e2f9,Seedstars,company,,Impacting people’s lives in emerging & frontier markets through technology and entrepreneurship,,https://www.seedstars.com/,https://www.seedstars.com/,,,🇨🇭 Switzerland,🇨🇭 Switzerland,"All VCs ,Top European VCs","€20,000,000",2022,"International Finance Corporation (IFC), Visa Foundation, The Rockefeller Foundation, and Symbiotics"
523227d9-80ad-4316-9358-5c3bbeb14143,Sentient Ventures,company,,,,https://sentientventures.co.uk/,https://sentientventures.co.uk/,,,"Santa Clara, USA","Santa Clara, USA",Top European VCs,"€35,000,000",2022,
6b7400a8-4a67-43e8-a146-a26fc02e10e4,Seraphim Space Fund,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€58,500,000",2016,"British Business Bank (BBB), Airbus"
3c995b5b-5de1-4b38-b169-2a373bd76300,Seraphim Space Investment Trust,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€210,000,000",2021,
6bd31541-38cd-4ea9-9cda-c82d2f802373,Serena Capital,company,,,,,,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€300,000,000",2021,"BPI France, European Investment Fund (EIF)"
1e8dc0b5-ee2a-4026-b102-74382322820e,Serena Data Ventures,company,,,,,,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€80,000,000",2017,"ALLIANZ, BNP Paribas, Bpifrance, MACSF, MAIF"
145c1dbb-1a73-47f8-8f37-10ad360586ec,SET Ventures,company,,,,www.setventures.com,www.setventures.com,,,"London, England","London, England",Top European VCs,"€100,000,000",2019,"European Investment Fund (EIF), Korys, PTT Group Thailand, Shell Ventures, BNP Paribas, ENERGIIQ, Sitra, BOM Brabant Ventures"
ccf3a313-f00c-4b62-adbb-d8ade650975e,SE Ventures,company,amit.chaturvedy@se.com,SE Ventures is a $1B+ global venture capital fund backed by Schneider Electric.,amit.chaturvedy@se.com,http://www.se.ventures,http://www.se.ventures,,,"2882 Sand Hill Road Suite 118 Menlo Park, CA 94025","2882 Sand Hill Road Suite 118 Menlo Park, CA 94025","Corporate Venture Arms,Top European VCs","€500,000,000",2022,Schneider Electric SE
1d484dde-7f99-4a7c-9a5d-d985a6789254,Shamrock Ventures,company,,,,,,,,🇳🇱 Netherlands,🇳🇱 Netherlands,Top European VCs,"€10,000,000",2022,
4fe6735e-f4f9-47ff-b363-5a2246eb7297,SHIFT,company,,,,,,,,🇳🇱 Netherlands,🇳🇱 Netherlands,Top European VCs,"€110,000,000",2020,"KLM, NS, Royal Schiphol Group, European Investment Fund (EIF), Invest-NL, TNO"
1b64c2d1-9627-409e-91bb-da5d4c88d238,Shift4Good,company,,,,,,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€100,000,000",2022,"Groupe Renault, European Investment Fund (EIF), Bpifrance"
32f5734d-6941-4ee2-92c8-a327a111ee37,Shilling Founders Fund,company,,,,,,,,🇵🇹 Portugal,🇵🇹 Portugal,Top European VCs,"€30,000,000",2021,Atomico
5f73b46f-956a-4cee-bedb-bdd2fbb36de9,Silk Ventures [part Europe],company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€450,000,000",2017,Assets Supervision and Administration Commission (SASAC) Shenzhen
263e7d6d-c5f5-446c-a674-dec0dbc8a7e6,Simon Capital,company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€105,000,000",2023,
49c03302-f7ef-415a-ab52-cba9716ef940,Simpact Ventures,company,,,,,,,,🇵🇱 Poland,🇵🇱 Poland,Top European VCs,"€21,200,000",2022,European Investment Fund (EIF)
17dfe714-3aa2-4f34-9900-ab81e7672690,Simplyhealth Ventures,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€68,000,000",2022,Simplyhealth
1b3e7aa6-99f3-4cf1-84a2-52b7831ac47b,Sinergia Venture Fund,company,,,,,,,,🇮🇹 Italy,🇮🇹 Italy,Top European VCs,"€30,000,000",2021,
d6a88f6f-1a3e-4988-9ee7-f80ee0587aff,Singular,company,,,,https://singular.vc,https://singular.vc,,,"22 boulevard Malesherbes, 75008 Paris, France","22 boulevard Malesherbes, 75008 Paris, France",Top European VCs,"€225,000,000",2021,"Ontario Teachers’ Pension Plan, Bpifrance, Vintage Investment Partners, Axa Venture Partners, Sofina, MACSF, Mubadala Capital"
4eed8958-65cb-4031-ac27-72f1515c9030,SINTEF Venture,company,,,,,,,,🇳🇱 Netherlands,🇳🇱 Netherlands,Top European VCs,"€50,000,000",2018,"European Investment Fund (EIF), SINTEF Venture, KLP, Gjensidigestiftelsen, Sparebankstiftelsen, SpareBank1 SMN Invest, MP Pensjon, Reitan Kapital, Orkla"
0117ac5f-4a62-4743-92a8-6b5f7d3e5700,Sista,company,,,,www.sistaparis.com,www.sistaparis.com,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€30,000,000",2022,"Céline Lazorthes, Steve Anavi, Nathalie Balla, Adrien Nussenbaum, Nicolas Hernandez."
b2beeeff-60ad-4302-a34a-7bbc88e7f7aa,SIX Fintech Ventures,company,,,,https://www.six-group.com/en/company/innovation/start-ups.html,https://www.six-group.com/en/company/innovation/start-ups.html,,,"Hardturmstrasse 201, 8005 Zurich, Switzerland","Hardturmstrasse 201, 8005 Zurich, Switzerland",Top European VCs,"€43,000,000",2017,SIX Group
2f7c36f1-6db6-4fa0-acbf-62205ab6187b,Skyfall Ventures,company,,,,https://www.skyfallventures.no/,https://www.skyfallventures.no/,,,Norway,Norway,Top European VCs,"€25,000,000",2022,"Montin, Investinor, Wallcross, Sirius Securities, Leif Høegh Foundation, the Haudemann-Andersen family, Middelborg Invest, Fredriksborg Investor"
665bc5fc-37a5-4c83-8f6d-6ed4d7ad95ea,Sky Ocean Ventures,company,,A bold new creation that will support breakthrough thinking and invest in promising new ideas .,,https://www.skyoceanventures.com,https://www.skyoceanventures.com,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€117,000,000",2018,Sky
02709a27-f0cc-4e61-b8ae-7f3cd61414ec,Slingshot Ventures,company,,,,,,,,🇳🇱 Netherlands,🇳🇱 Netherlands,Top European VCs,"€57,000,000",2018,
9be2a69d-98d2-4ba7-a557-bd0f047c5bb7,SmartFin Capital,company,,,,https://smartfinvc.com/,https://smartfinvc.com/,,,🇧🇪 Belgium,🇧🇪 Belgium,Top European VCs,"€240,000,000",2019,"Belgian Growth Fund, ING, BNP Paribas, Team.Blue’s Jonas Dhaenens"
fd8965f9-36fc-4efc-b4fa-bcbc839178b9,SMOK Ventures,company,,,,,,,,🇵🇱 Poland,🇵🇱 Poland,Top European VCs,"€11,000,000",2019,"Polish Development Fund (PFR), Wiktor Schmidt, Jan Stasz, Konrad Wawruch, Paweł Zylm, Przemek Żebrowski"
38bab584-402a-499a-a294-4d9e1216fd5b,SNÖ Ventures,company,,,,,,,,🇳🇴 Norway,🇳🇴 Norway,Top European VCs,"€82,500,000",2021,Peter Thiel
e809cf6a-8645-491b-b8de-0de8e414e5c9,Sodexo Ventures,company,,Sodexo Ventures is the venture capital arm of Sodexo.,,https://sodexo-ventures.com/,https://sodexo-ventures.com/,,,France,France,"Corporate Venture Arms,Top European VCs","€50,000,000",2016,Sodexo
dedf0caa-1e7a-480d-8f37-2f3c730325cb,Sondo Capital,company,,,,,,,,🇳🇴 Norway,🇳🇴 Norway,Top European VCs,"€18,000,000",2022,"Founders of Kahoot, Dune, Ardoq, Gelato, Nurx, Cognite, Spacemaker, Xeneta, Huddly, Energy Micro and Oda"
8cceb7c8-4a92-4460-bcc8-5f5ab2108d30,Sova VC,company,,,,https://sova.vc/,https://sova.vc/,,,"88 Wood Street, London, EC@V 7RS, UK","88 Wood Street, London, EC@V 7RS, UK","All VCs ,Top European VCs","€50,000,000",2020,Sova Capital
6c5f7f38-f454-40eb-ac49-690ade24ac5b,Sparkmind,company,,,,https://www.sparkmind.vc/,https://www.sparkmind.vc/,,,🇫🇮 Finland,🇫🇮 Finland,Top European VCs,"€55,000,000",2020,"Finnish Industry Investment (Tesi), KRR III, Elo Mutual Pension Insurance Company, the Jenny and Antti Wihuri Foundation, the Saastomoinen Foundation, the Konstsamfundet foundation, the Trade Union of Education OAJ, OP Financial Group, the City of Espoo, Tradeka-sijoitus, the University of Jyväskylä, Jacobs Foundation, Kelonia, Finnish Cultural Foundation, Taaleri (Aktia) Impact Fund"
2038585d-eaf4-4667-93a8-9d9a61fd8fc0,Speedinivest,company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€80,000,000",2021,"New Enterprise Associates (NEA), KNAPP, Greiner AG, HEINZEL GROUP"
63d1aefe-7045-446a-811e-4fe46c5e3aa8,Speedinvest,company,,,,https://speedinvest.com/,https://speedinvest.com/,,,"Praterstraße 1, 3rd Floor, Wien, Wien 1020, AT","Praterstraße 1, 3rd Floor, Wien, Wien 1020, AT","All VCs ,Top European VCs","€200,000,000",2022,"New Enterprise Associates (NEA), European Investment Fund (EIF), Bpifrance"
3043a9b8-1f39-438a-9067-4203b05af16b,Speedinvest X,company,,,,,,,,🇦🇹 Austria,🇦🇹 Austria,Top European VCs,"€60,000,000",2020,Jörg Gerbig
a5feb727-57d2-4a84-965e-ff0ec5e2a81a,Spicehaus Partners,company,,,,https://www.spicehaus.com/,https://www.spicehaus.com/,,,🇨🇭 Switzerland,🇨🇭 Switzerland,Top European VCs,"€45,000,000",2019,
fac0f459-4c4d-4cc6-a359-b81895efe729,Spintop Ventures,company,,"Finance, Financial Services, Venture Capital",,https://spintopventures.com/,https://spintopventures.com/,,,"Stockholm, SE","Stockholm, SE","VC Founds - Seed - US/Europe,Top European VCs",,2022,"European Investment Fund (EIF), Saminvest"
ff22d7d4-d223-4e99-a287-82593aefe5f8,Sport & Performance Capital,company,,,,,,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€80,000,000",2019,Caisse d’Epargne
2f2533bd-78b6-4f00-9e2f-ba8d6ec126f1,SquareOne (pka Paua Ventures),company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€100,000,000",2022,
7eca889d-2985-49bf-89a8-67a96b6f6137,SSE Ventures,company,,,,,,,,🇸🇪 Sweden,🇸🇪 Sweden,Top European VCs,"€3,700,000",2022,"Willard Ahdritz and Johan Hägglund, Pia Engholm and Christine Ahlstrand, Bonniergruppen, Anna Nordell-Westling"
0619aaab-c2ca-4385-8785-4832c920bebd,StartupLab,company,,,,https://startuplab.no/accelerator,https://startuplab.no/accelerator,,,US,US,Top European VCs,"€7,560,000",2016,
50576ea6-b166-4c7a-bb6e-49230c2f4c8d,Startup Wise Guys,company,,Startup Wise Guys is a B2B startup accelerator.,,https://startupwiseguys.com/,https://startupwiseguys.com/,,,"A. Lauteri 3, City Centre, Harju 10114, EE","A. Lauteri 3, City Centre, Harju 10114, EE",Top European VCs,"€25,000,000",2023,
e7c78afc-d35c-4609-903e-6ec371a1cd09,State of Mind Ventures,company,,,,,,,,🇮🇱 Israel,🇮🇱 Israel,Top European VCs,"€67,500,000",2016,
2835ae21-1abc-46d5-959d-2571cd086e88,Stellantis Ventures,company,stellantisventures@stellantis.com,Stellantis Ventures will focus on early and later-stage startup companies developing cutting-edge technologies.,stellantisventures@stellantis.com,https://www.stellantis.com/q/stellantis-ventures,https://www.stellantis.com/q/stellantis-ventures,,,🇳🇱 Netherlands,🇳🇱 Netherlands,"Corporate Venture Arms,Top European VCs","€300,000,000",2022,Stellantis
ca7068ba-8f63-4820-b7d2-ca459f9be92f,Stride Ventures,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€115,000,000",2021,
77d73097-be1a-4f40-af96-30dc95f6883e,Suir Valley Ventures,company,,,,,,,,🇮🇪 Ireland,🇮🇪 Ireland,Top European VCs,"€20,000,000",2017,"Enterprise Ireland, Irish Government Agency, Shard Capital"
3c501af9-7b7d-4fa4-a66a-431b5ca9e4a2,Sunfish Partners,company,,,,https://www.sunfish-partners.com/,https://www.sunfish-partners.com/,,,"Warsaw, Mazowieckie 00-855, PL","Warsaw, Mazowieckie 00-855, PL",Top European VCs,"€15,000,000",2019,PFR Ventures
66323e9f-1979-4386-b458-99e2b2b3bb11,Sunstone Progression Alpha,company,,,,,,,,🇩🇰 Denmark,🇩🇰 Denmark,Top European VCs,"€47,000,000",2017,
e259344f-d5d9-4743-85fb-c74fa25becc8,Sunstone Technology Fund,company,,,,,,,,🇩🇰 Denmark,🇩🇰 Denmark,Top European VCs,"€112,000,000",2017,European Investment Fund (EIF)
f6699e24-c02b-45f5-9a04-6d9d853cec10,Superangel,company,,,,https://www.superangel.io,https://www.superangel.io,,,Tallinn,Tallinn,Top European VCs,"€50,000,000",2022,"Smartcap, Triin Hertmann, Kersti Kaljulaid"
29576c30-68e4-4a79-8c7b-7c77d506c3da,Superhero Capital,company,,,,https://superherocapital.com,https://superherocapital.com,,,"Baltics,Finland","Baltics,Finland",Top European VCs,"€30,000,000",2020,"Finnish Industry Investment (Tesi), Kasvurahastojen Rahasto III, founders of Marketing Clinic, Fellow Finance, and Nitor."
a6a828d7-1c7f-47bb-82f5-75bbffd8a01a,Supernova Invest,company,,"Finance, Financial Services, Venture Capital",,http://supernovainvest.com/,http://supernovainvest.com/,,,France,France,"VC Founds - Seed - US/Europe,Top European VCs","€75,000,000",2017,"Crédit Agricole Sud Rhône Alpes, Bpifrance, CEA Investissement"
f9d01f91-8319-426a-b421-cf77a00c4236,SuperSeed,company,,,,https://www.superseed.com/,https://www.superseed.com/,,,"231-232 Strand, London, WC2R 1DA, United Kingdom","231-232 Strand, London, WC2R 1DA, United Kingdom",Top European VCs,"€37,000,000",2022,British Business Bank (BBB)
043ac8a7-60af-4931-b2a9-34e20e6b9957,Sure Valley Ventures,company,,,,https://surevalleyventures.com/,https://surevalleyventures.com/,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€100,000,000",2022,British Business Bank (BBB)
54ef6c61-e449-4006-87df-1571d6223e26,Sustainable Future Ventures,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€100,000,000",2022,Patrizia AG
25e8510e-4d1b-4a4a-b51b-a9d8f6819ab7,Swanlaab Giza Venture Fund,company,,,,,,,,🇪🇸 Spain,🇪🇸 Spain,Top European VCs,"€40,000,000",2016,CDTI
494673c0-f905-4bae-8a4d-0f1fecf02e4c,Swisscomm Digital Transformation Fund,company,,,,,,,,🇨🇭 Switzerland,🇨🇭 Switzerland,Top European VCs,"€180,000,000",2018,Swisscomm
09dcad46-4c5e-40c8-8cd8-a91b19e84aca,Swisscomm Fintech Fund,company,,,,,,,,🇨🇭 Switzerland,🇨🇭 Switzerland,Top European VCs,"€9,000,000",2016,Swisscomm
e44a1c19-5124-48d5-8763-7e1d8ec4b642,Synthesis Capital,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€280,000,000",2022,"CPT Capital, Société Familiale d’Investissements, Nuveen, Credit Suisse Climate Innovation Fund, Dynamic Loop Capital, DisruptAD, The Nest, Heyi Holdings, Interogo Holding, WTT Investment Ltd , CIFF"
a1ca898a-66ad-4923-9895-8e60051cf4be,Systemiq Capital,company,,,,,,,,"Paris, France","Paris, France",Top European VCs,"€70,000,000",2022,
57c1e2cb-5d74-4a32-823f-8a6056500a45,System.One,company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€8,200,000",2016,
f46c6211-81b5-4c96-96b5-b7ac5757e444,Talis Capital,company,,"Finance, Financial Services, FinTech, Venture Capital",,https://www.taliscapital.com,https://www.taliscapital.com,,,UK,UK,"VC Founds - Seed - US/Europe,Top European VCs","€164,000,000",2023,
531c81a3-0e47-4f11-8c32-9495606321a5,Tapestry,company,,,,,,,,🇮🇪 Ireland,🇮🇪 Ireland,Top European VCs,"€30,000,000",2022,
f7a3ae8d-77d4-4879-b9d9-732a485f5f1c,Target Global,company,,Target Global is a venture capital firm that invests in tech companies across all stages of their lifecycle.,,http://targetglobal.vc/,http://targetglobal.vc/,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€120,000,000",2020,
