id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,Founded Date,Investment Stage,Investor Type,Number of Exits,Number of Investments,Operating Status
0a79aa08-1f81-4de0-ae42-db0ced588a88,MANTIS Venture Capital,company,,"FinTech, Impact Investing, Media and Entertainment, Venture Capital",,linkedin.com/company/mantis-venture-capital/?viewAsMember=true,linkedin.com/company/mantis-venture-capital/?viewAsMember=true,,,"Santa Monica, California, United States","Santa Monica, California, United States","All VCs ,VC Founds - Seed - US/Europe",Nov-2019,Early Stage Venture,Venture Capital,4,72,Active
4b49d476-df49-4edc-b13a-a508ddcb01bb,Marcy Venture Partners,company,,"Consumer, Fashion, Food and Beverage",,marcyvp.com,marcyvp.com,,,"San Francisco, California, United States","San Francisco, California, United States",VC Founds - Seed - US/Europe,Mar-2019,"Early Stage Venture, Late Stage Venture, Seed",Venture Capital,3,48,Active
54f798cc-b128-48f7-a15a-0901cb7982a9,Mark Cuban Companies,company,,,,MarkCubanCompanies.com,MarkCubanCompanies.com,,,Dallas,Dallas,VC Founds - Seed - US/Europe,Jan-2011,,"Private Equity Firm, Venture Capital",,13,Active
2fa87b7c-ef6c-40f7-a86b-ecc002939ec6,Market One Capital,company,,"Internet, Marketplace, Venture Capital",,http://moc.vc/,http://moc.vc/,,,🇵🇱 Poland,🇵🇱 Poland,VC Founds - Seed - US/Europe,Dec-2017,"Convertible Note, Early Stage Venture, Seed, Venture",Venture Capital,4,50,Active
000bc77f-fa84-49d5-bc8e-ebd9bf6bf9fe,Martin Ventures,company,,"Finance, Financial Services, Venture Capital",,martinventures.com,martinventures.com,,,"Nashville, Tennessee, United States","Nashville, Tennessee, United States",VC Founds - Seed - US/Europe,Jun-2009,"Early Stage Venture, Seed",Venture Capital,6,46,Active
6793864a-bd42-4405-b565-e6e48a0f7001,Maverick Capital,company,,"Angel Investment, Financial Services, Venture Capital",,maverickcap.com,maverickcap.com,,,"Dallas, Texas, United States","Dallas, Texas, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-1993,Early Stage Venture,Venture Capital,5,14,Active
03f927ef-b293-41f0-9e0a-4ab303749571,Maverick Ventures,company,,"Cyber Security, Finance, Financial Services, Health Care, Venture Capital",,maverickventures.com,maverickventures.com,,,"San Francisco, California, United States","San Francisco, California, United States",VC Founds - Seed - US/Europe,Jan-2015,"Early Stage Venture, Late Stage Venture, Seed",Venture Capital,36,188,Active
84c0fe6f-f004-43de-8290-e94294f28d85,Maveron,company,,"Consumer, Financial Services, FinTech, Venture Capital, Virtual Reality",,https://www.maveron.com/,https://www.maveron.com/,,,"San Francisco, California, United States","San Francisco, California, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-1998,"Early Stage Venture, Seed",Venture Capital,73,298,Active
56722c43-c2ee-4f73-8028-9c63becf5832,Maywic Select Investments,company,,,,https://maywic.com/,https://maywic.com/,,,"312 Walnut St, Cincinnati, OH 45202, United States","312 Walnut St, Cincinnati, OH 45202, United States",VC Founds - Seed - US/Europe,Jan-2014,"Early Stage Venture, Late Stage Venture, Seed",Venture Capital,2,14,Active
b36346bf-216f-45c4-aa76-f7628c88f2c8,MBX Capital,company,,,,linkedin.com/company/mbx-capital,linkedin.com/company/mbx-capital,,,"New York, New York, United States","New York, New York, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-2015,"Early Stage Venture, Seed",Venture Capital,2,41,Active
49dd2e20-6d30-4e6a-a920-7d64e0a299d5,MDI Ventures,company,info@mdi.vc,MDI Ventures is a global multi-stage venture fund with 3 unicorns in its portfolio.,info@mdi.vc,http://www.mdi.vc,http://www.mdi.vc,,,"Jakarta, Jakarta Raya, Indonesia","Jakarta, Jakarta Raya, Indonesia","Corporate Venture Arms,All VCs ,VC Founds - Seed - US/Europe",Jan-2016,"Early Stage Venture, Late Stage Venture, Seed","Corporate Venture Capital, Venture Capital",11,93,Active
e805e006-d7e3-40c5-b19a-c165103359a3,Mentors Fund,company,,,,linkedin.com/company/18321131,linkedin.com/company/18321131,,,San Francisco,San Francisco,VC Founds - Seed - US/Europe,Jan-2017,,Micro VC,2,55,Active
13b2fb2a-6be6-42a8-82c3-5b9144b1c280,Meritech Capital Partners,company,,"Finance, Financial Services, Venture Capital",,https://www.meritechcapital.com/,https://www.meritechcapital.com/,,,"Palo Alto, California, United States","Palo Alto, California, United States",VC Founds - Seed - US/Europe,Jan-1999,"Late Stage Venture, Private Equity",Venture Capital,130,321,Active
94cb0a09-8f09-4918-9958-e7c6bf1cc298,Middle East Venture Partners (MEVP),company,,"Finance, Financial Services, Venture Capital",,linkedin.com/company/1071654,linkedin.com/company/1071654,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",VC Founds - Seed - US/Europe,Jan-2010,Early Stage Venture,Venture Capital,8,91,Active
3b08d176-cc38-47cd-bf79-d0be9c0ff135,Middleland Capital,company,,"Angel Investment, Finance, Venture Capital",,http://www.middlelandcap.com,http://www.middlelandcap.com,,,"Washington, District of Columbia, United States","Washington, District of Columbia, United States",VC Founds - Seed - US/Europe,Jan-2011,"Early Stage Venture, Seed",Venture Capital,20,84,Active
954c816b-f290-43ff-8300-0c7a994ec4da,Milkbox Partners,company,,"Consumer Goods, Finance, Financial Services, Information Technology, Real Estate, Venture Capital",,milkboxpartners.com,milkboxpartners.com,,,"New York, New York, United States","New York, New York, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-2013,"Crowdfunding, Early Stage Venture, Seed",Venture Capital,3,22,Active
89dd41e4-085a-4ab4-98ec-c424c4faf1e5,Millennium Technology Value Partners,company,,"Finance, Financial Services, Venture Capital",,mtvlp.com,mtvlp.com,,,"New York, New York, United States","New York, New York, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-2000,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market",Venture Capital,25,56,Active
1db00789-2382-4bea-857a-4062a914983e,Milliways Ventures,company,,"Finance, Financial Services, Venture Capital",,milliwaysventures.com,milliwaysventures.com,,,"Palo Alto, California, United States","Palo Alto, California, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-2013,,Venture Capital,11,21,Active
c69bd38d-9eb8-4b20-89aa-1731c9daebfc,Mindset Ventures,company,,"Enterprise Software, Finance, Financial Services, Information Technology, Venture Capital",,https://mindset.ventures/,https://mindset.ventures/,,,Mountain View,Mountain View,"All VCs ,VC Founds - Seed - US/Europe",Mar-2016,"Early Stage Venture, Seed",Venture Capital,11,78,Active
0c8cebfb-ec27-45b7-b583-5bf15be2b6c2,MizMaa Ventures,company,,"Cyber Security, Information Technology, Internet, Network Security, Semiconductor",,https://www.mizmaa.com/,https://www.mizmaa.com/,,,"Tel Aviv, Tel Aviv, Israel","Tel Aviv, Tel Aviv, Israel",VC Founds - Seed - US/Europe,Jan-2016,"Convertible Note, Early Stage Venture, Seed, Venture",Venture Capital,7,38,Active
d65ebe56-7d39-47e5-b924-12fc26518380,MMC Ventures,company,,"Finance, Financial Services, Venture Capital",,https://www.mmcventures.com,https://www.mmcventures.com,,,UK,UK,"All VCs ,VC Founds - Seed - US/Europe",Jan-2000,"Early Stage Venture, Seed",Venture Capital,24,216,Active
556561ab-8657-4ee8-adad-9e82282d8983,Moneta Ventures,company,,"Finance, Financial Services, Venture Capital",,https://www.moneta.vc/,https://www.moneta.vc/,,,Folsom,Folsom,"All VCs ,VC Founds - Seed - US/Europe",Apr-2014,"Early Stage Venture, Seed",Venture Capital,4,46,Active
c6cab6a6-18aa-4077-a501-4fb4cff623f5,Montage Capital,company,,,,montagecapital.com,montagecapital.com,,,"Cupertino, California, United States","Cupertino, California, United States",VC Founds - Seed - US/Europe,Jan-2005,Debt,"Private Equity Firm, Venture Capital",17,56,Active
33d069c5-145d-4343-939e-b816ae98a4e1,Montage Ventures,company,,"FinTech, Venture Capital",,https://montageventures.com/,https://montageventures.com/,,,Palo Alto,Palo Alto,"All VCs ,VC Founds - Seed - US/Europe",Jan-2013,"Early Stage Venture, Seed","Micro VC, Venture Capital",12,101,Active
2c4c761d-b935-4dce-98ba-b81d7b5c0c18,Movens Capital,company,,"Marketplace, SaaS, Venture Capital",,https://movenscapital.com/,https://movenscapital.com/,,,"Warsaw, Mazowieckie, Poland","Warsaw, Mazowieckie, Poland",VC Founds - Seed - US/Europe,Apr-2018,"Early Stage Venture, Seed",Venture Capital,,31,Active
e9f6a184-4657-4e92-b0aa-5cc4bac6a4bc,MRTNZ Ventures,company,,"Business Development, Financial Services, Venture Capital",,linkedin.com/company/mrtnzvc/,linkedin.com/company/mrtnzvc/,,,"Scottsdale, Arizona, United States","Scottsdale, Arizona, United States",VC Founds - Seed - US/Europe,Jan-2013,"Early Stage Venture, Seed",Venture Capital,16,27,Active
60c3c8ed-2ca6-44a3-9e1c-5fa94280e2d7,MSA Capital,company,,"Finance, Financial Services, FinTech, Venture Capital",,http://www.msacap.com/,http://www.msacap.com/,,,"Beijing, Beijing, China","Beijing, Beijing, China",VC Founds - Seed - US/Europe,Jan-2014,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture","Private Equity Firm, Venture Capital",10,73,Active
f42719f8-02bc-4516-aa89-6dbc051ef0cf,MS&AD Ventures,company,,"Finance, Financial Services, Venture Capital",,https://msad.vc/,https://msad.vc/,,,"Menlo Park, California, United States","Menlo Park, California, United States",VC Founds - Seed - US/Europe,Jun-2018,Early Stage Venture,Venture Capital,9,104,Active
d4f2fc27-59ae-448b-88fb-add1c3e4769a,Mucker Capital,company,,"MuckerLab is a venture capital firm specializing in incubation, pre-seed, seed, startup, early-stage, and Series A investments.",,www.mucker.com,www.mucker.com,,,Santa Monica,Santa Monica,VC Founds - Seed - US/Europe,Jan-2011,"Early Stage Venture, Seed",Accelerator,18,262,Active
82071183-35ff-4a8c-bd5d-f8aa5f6183a0,Mutual Capital Partners,company,,Venture Capital,,mutualcapitalpartners.com,mutualcapitalpartners.com,,,"Westlake, Ohio, United States","Westlake, Ohio, United States",VC Founds - Seed - US/Europe,Jan-2004,"Early Stage Venture, Late Stage Venture",Micro VC,5,38,Active
0cd3fc77-f01e-44a3-aaa5-0ba88e7aac97,M Ventures,company,,M Ventures invests in innovative technologies and products with the potential to significantly impact Merckâ€˜s core business areas.,,https://www.m-ventures.com/en,https://www.m-ventures.com/en,,,"Zurich, Switzerland","Zurich, Switzerland","Corporate Venture Arms,VC Founds - Seed - US/Europe",Jan-2009,"Early Stage Venture, Late Stage Venture","Corporate Venture Capital, Venture Capital",14,125,Active
55b90490-6f52-486f-ad8b-ba6f2c9b2192,MVM Life Science Partners,company,,"Life Science, Venture Capital",,linkedin.com/company/mvm-life-science-partners-llp,linkedin.com/company/mvm-life-science-partners-llp,,,"London, England, United Kingdom","London, England, United Kingdom",VC Founds - Seed - US/Europe,Jan-1997,"Debt, Early Stage Venture, Late Stage Venture",Venture Capital,23,70,Active
aaed26cc-47d8-411a-a25d-11772a456671,MVP Ventures,company,,"Business Development, Finance, Financial Services, FinTech, Venture Capital",,linkedin.com/company/modern-venture-partners,linkedin.com/company/modern-venture-partners,,,"Menlo Park, California, United States","Menlo Park, California, United States",VC Founds - Seed - US/Europe,Jan-2020,Early Stage Venture,Venture Capital,1,33,Active
7e5be849-850a-4c62-bcce-9fed45e8602f,Myelin VC,company,,Financial Services,,https://myelin.vc/,https://myelin.vc/,,,"Buenos Aires, Argentina","Buenos Aires, Argentina",VC Founds - Seed - US/Europe,Nov-2019,Early Stage Venture,Venture Capital,2,19,Active
5dbc8f72-988c-41cd-a3a1-1312fa72ddb8,N5Capital,company,,"Impact Investing, Mobile, Venture Capital",,linkedin.com/company/n5capital,linkedin.com/company/n5capital,,,"Beijing, Beijing, China","Beijing, Beijing, China",VC Founds - Seed - US/Europe,Oct-2013,"Early Stage Venture, Seed",Venture Capital,3,87,Active
fc15dfe9-a3ba-45ff-a8c0-025d22c76cc2,Narya Capital,company,,"Finance, Financial Services, Venture Capital",,linkedin.com/company/narya,linkedin.com/company/narya,,,"Columbus, Ohio, United States","Columbus, Ohio, United States",VC Founds - Seed - US/Europe,Jun-2019,,Venture Capital,2,17,Active
40b14cf5-8bdb-4712-a96f-f12fe9a33211,National Institutes of Health,company,,"Biotechnology, Health Care, Health Diagnostics, Medical, Medical Device",,linkedin.com/company/national-institutes-of-health,linkedin.com/company/national-institutes-of-health,,,"Bethesda, Maryland, United States","Bethesda, Maryland, United States",VC Founds - Seed - US/Europe,Jan-1887,"Grant, Seed",Entrepreneurship Program,88,860,Active
7bfabce9-3580-4708-8142-543504e9ec2b,Necessary Ventures,company,,"Financial Services, Venture Capital",,linkedin.com/company/necessaryventures/,linkedin.com/company/necessaryventures/,,,"San Francisco, California, United States","San Francisco, California, United States",VC Founds - Seed - US/Europe,Jan-2020,,Venture Capital,2,33,Active
12f04221-7d19-4afd-ba8e-d6e8efa0cd14,Neotribe Ventures,company,,"CleanTech, Cyber Security, Enterprise Software, Financial Services, Information Technology, Robotics, Venture Capital",,neotribe.vc,neotribe.vc,,,"San Francisco, California, United States","San Francisco, California, United States",VC Founds - Seed - US/Europe,Feb-2017,Early Stage Venture,Venture Capital,8,61,Active
0e47a8c4-e904-4645-b7f2-1b050d73f789,Nest.Bio Ventures,company,,"Biotechnology, Health Care, Life Science",,https://www.nest.bio/,https://www.nest.bio/,,,"Boston, Massachusetts, United States","Boston, Massachusetts, United States",VC Founds - Seed - US/Europe,Jan-2016,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",Venture Capital,2,16,Active
dd5018e5-63a7-4e74-9ee6-2605f6155c50,New Age Ventures,company,,Finance,,http://newageventures.net/,http://newageventures.net/,,,"521 Fifth Avenue, Floor 17, New York, NY 10175, United States","521 Fifth Avenue, Floor 17, New York, NY 10175, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-2009,"Convertible Note, Debt, Early Stage Venture, Post-Ipo, Seed","Angel Group, Family Investment Office, Venture Capital",3,32,Active
b1835948-8fdd-4398-ba5c-d5e98101f690,New Dominion Angels,company,,"Angel Investment, Financial Services, Service Industry",,http://www.newdominionangels.com/,http://www.newdominionangels.com/,,,McLean,McLean,VC Founds - Seed - US/Europe,Jan-2009,"Early Stage Venture, Seed",Angel Group,9,36,Active
c22b60b2-b7e5-45ab-ba25-5eee6280951c,New Ground Ventures,company,,"Education, Financial Services, Venture Capital",,https://www.newground.vc/,https://www.newground.vc/,,,Westport,Westport,"All VCs ,VC Founds - Seed - US/Europe",Jan-2013,Early Stage Venture,"Micro VC, Venture Capital",7,44,Active
c74f0523-f39a-4fa2-b8c3-cd4607707753,New Leaf Venture Partners,company,,"Finance, Financial Services, Venture Capital",,https://www.nlvpartners.com/,https://www.nlvpartners.com/,,,"New York, New York, United States","New York, New York, United States",VC Founds - Seed - US/Europe,Jan-2005,"Debt, Early Stage Venture, Late Stage Venture, Private Equity",Venture Capital,57,179,Active
717c3028-a34b-46af-9dd8-1b415a366795,New Markets Venture Partners,company,,"Corporate Training, Education, FinTech, Information Technology, Venture Capital",,www.linkedin.com/company/new-markets-venture-partners,www.linkedin.com/company/new-markets-venture-partners,,,"Fulton, Maryland, United States","Fulton, Maryland, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-2003,"Early Stage Venture, Late Stage Venture, Venture",Venture Capital,15,53,Active
ba7ab0e9-bf49-4480-92ff-f9161a3773e1,NewRoad Capital Partners,company,,"Finance, Financial Services, Venture Capital",,newroadcp.com,newroadcp.com,,,"Rogers, Arkansas, United States","Rogers, Arkansas, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-2013,"Early Stage Venture, Late Stage Venture, Private Equity, Venture","Private Equity Firm, Venture Capital",4,24,Active
e7cce630-1f32-426a-8fb9-3e5a7bdac51c,NewView Capital,company,,"Finance, Financial Services, Venture Capital",,linkedin.com/company/newviewcap/,linkedin.com/company/newviewcap/,,,"Burlingame, California, United States","Burlingame, California, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-2018,Late Stage Venture,Venture Capital,6,52,Active
7e1648b3-73be-4693-a0cd-841423c1128c,New York Angels,company,,"Angel Investment, Financial Services, Venture Capital",,http://www.newyorkangels.com/,http://www.newyorkangels.com/,,,New York,New York,VC Founds - Seed - US/Europe,Jan-2004,"Early Stage Venture, Seed",Angel Group,71,320,Active
871ef2dc-cfbd-4496-8173-613db249c306,Next Coast Ventures,company,,"Finance, Financial Services, Venture Capital",,http://www.nextcoastventures.com/,http://www.nextcoastventures.com/,,,Austin,Austin,"All VCs ,VC Founds - Seed - US/Europe",Jan-2015,"Early Stage Venture, Late Stage Venture",Venture Capital,11,97,Active
8930b274-1984-4b66-86c1-7f98af7bd3c4,NextEquity Partners,company,,"Finance, Financial Services, Venture Capital",,nextequity.com,nextequity.com,,,"Menlo Park, California, United States","Menlo Park, California, United States","All VCs ,VC Founds - Seed - US/Europe",Jul-2015,,Venture Capital,8,24,Active
4bd93981-91f5-4e6d-893f-244a2f81823b,Next Level Ventures,company,,"Financial Services, FinTech, Venture Capital",,http://www.nextlevelvc.com,http://www.nextlevelvc.com,,,"Des Moines, Iowa, United States","Des Moines, Iowa, United States","All VCs ,VC Founds - Seed - US/Europe",May-2013,Venture,Venture Capital,3,30,Active
30485743-b820-4d51-a74a-0b89a717b82b,Nextrans,company,,"E-Commerce, EdTech, FinTech, Information Technology, Venture Capital",,nextrans.vn,nextrans.vn,,,"Seoul, Seoul-t'ukpyolsi, South Korea","Seoul, Seoul-t'ukpyolsi, South Korea",VC Founds - Seed - US/Europe,Jan-2004,"Convertible Note, Early Stage Venture, Seed, Venture",Venture Capital,3,46,Active
957b8bd3-e84d-4a80-82df-f1e89177403c,Nexus Venture Partners,company,,"Finance, Financial Services, Venture Capital",,https://nexusvp.com/,https://nexusvp.com/,,,"Menlo Park, California, United States","Menlo Park, California, United States",VC Founds - Seed - US/Europe,Jan-2006,"Early Stage Venture, Seed",Venture Capital,48,349,Active
130e9e3c-3ca4-489c-a040-f9efc98c79fe,NMS Capital,company,,"Finance, Impact Investing, Venture Capital",,http://www.linkedin.com/company/nms-capital,http://www.linkedin.com/company/nms-capital,,,"New York, New York, United States","New York, New York, United States",VC Founds - Seed - US/Europe,Nov-2010,Private Equity,Private Equity Firm,10,28,Active
972a72c8-299b-421c-97ed-78d5e9510601,Noaber,company,,,,linkedin.com/company/noaber-foundation/,linkedin.com/company/noaber-foundation/,,,"Lunteren, Gelderland, The Netherlands","Lunteren, Gelderland, The Netherlands",VC Founds - Seed - US/Europe,Jan-2000,Late Stage Venture,Venture Capital,1,16,Active
f51e84b5-b3a3-415b-a9eb-1af070129f50,Nordstar,company,,"Business Development, Financial Services, Venture Capital",,linkedin.com/company/nordstar/,linkedin.com/company/nordstar/,,,"London, England, United Kingdom","London, England, United Kingdom",VC Founds - Seed - US/Europe,Jan-2020,"Early Stage Venture, Late Stage Venture, Seed, Venture",Venture Capital,,32,Active
8d205f75-bbfe-4b72-b013-9296ee13b930,Northpond Ventures,company,,"Biotechnology, Finance, Financial Services, Venture Capital",,https://northpondventures.com/,https://northpondventures.com/,,,"Bethesda, Maryland, United States","Bethesda, Maryland, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-2018,Venture,"Private Equity Firm, Venture Capital",14,113,Active
a50029e8-c15d-41c1-b6ab-48bec103a11c,NorthStar Capital,company,,,,linkedin.com/company/northstar-capital,linkedin.com/company/northstar-capital,,,"Minneapolis, Minnesota, United States","Minneapolis, Minnesota, United States",VC Founds - Seed - US/Europe,Jan-1993,"Debt, Private Equity","Private Equity Firm, Venture Capital",71,145,Active
f82963a9-d9e7-4ec2-ab7c-e5c92c14ea6a,Northzone,company,,"Business Development, Finance, FinTech, Venture Capital",,https://northzone.com/,https://northzone.com/,,,UK,UK,"All VCs ,VC Founds - Seed - US/Europe",Jan-1996,"Early Stage Venture, Late Stage Venture, Seed",Venture Capital,46,288,Active
9e81ed0e-a41a-43cf-8d75-e8dca033a5b2,Not Boring Capital,company,,"Information Technology, Media and Entertainment, Venture Capital",,linkedin.com/company/not-boring-co/,linkedin.com/company/not-boring-co/,,,"Seattle, Washington, United States","Seattle, Washington, United States",VC Founds - Seed - US/Europe,Jan-2019,,Venture Capital,2,27,Active
d6ecec60-3428-45bb-aaff-500286749216,Novaquest Capital Management,company,,"Biopharma, Biotechnology, Financial Services, Pharmaceutical, Venture Capital",,novaquest.com,novaquest.com,,,"Raleigh, North Carolina, United States","Raleigh, North Carolina, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-2010,Debt,"Private Equity Firm, Venture Capital",12,26,Active
4d2ec58e-474e-4be2-9f01-902a4e338c58,NTT Venture Capital,company,,"Finance, Financial Services, FinTech, Venture Capital",,linkedin.com/company/nttventurecapital/,linkedin.com/company/nttventurecapital/,,,"Menlo Park, California, United States","Menlo Park, California, United States",VC Founds - Seed - US/Europe,Jan-2019,Early Stage Venture,Venture Capital,1,17,Active
38798206-9cf8-46b9-af98-f79e2bb7f68c,Nuwa Capital,company,,"Finance, Financial Services, Venture Capital",,https://nuwacapital.io/,https://nuwacapital.io/,,,"Dubai, UAE and Riyadh, KSA","Dubai, UAE and Riyadh, KSA",VC Founds - Seed - US/Europe,Feb-2020,,Venture Capital,,23,Active
8d871479-48f3-43f5-8a50-7fdb86cb66ef,Oak HC/FT,company,,"Financial Services, FinTech, Venture Capital",,oakhcft.com,oakhcft.com,,,Greenwich,Greenwich,"All VCs ,VC Founds - Seed - US/Europe",Sep-2014,"Early Stage Venture, Late Stage Venture, Private Equity",Venture Capital,21,138,Active
0673dd2f-1273-49ab-96ec-0d32904ab044,OCA Ventures,company,,"Finance, Venture Capital",,https://www.ocaventures.com/,https://www.ocaventures.com/,,,"Chicago, Illinois, United States","Chicago, Illinois, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-1999,"Early Stage Venture, Seed",Venture Capital,31,168,Active
7011127c-f3ae-48de-a5e7-b5bcfc49d7f4,Octopus Ventures,company,,"Finance, Financial Services, Venture Capital",,https://octopusventures.com/b2b-software/,https://octopusventures.com/b2b-software/,,,🇬🇧 UK,🇬🇧 UK,VC Founds - Seed - US/Europe,Jan-2008,"Early Stage Venture, Late Stage Venture, Seed",Venture Capital,50,407,Active
1e493275-ecac-4b43-ae27-bed832d9b300,Olive Tree Capital,company,,"Finance, Financial Services, Venture Capital",,olivetreecapital.com,olivetreecapital.com,,,"Boston, Massachusetts, United States","Boston, Massachusetts, United States","All VCs ,VC Founds - Seed - US/Europe",Oct-2014,,Venture Capital,1,42,Active
22eb926b-1f35-402b-8b73-554227df3c05,Oltre Impact,company,,Impact Investing,,linkedin.com/company/oltre-impact/,linkedin.com/company/oltre-impact/,,,"Milano, Lombardia, Italy","Milano, Lombardia, Italy",VC Founds - Seed - US/Europe,Jan-2006,,Venture Capital,1,5,Active
4135c4af-ecd7-4375-85da-89e536dd931a,One Way Ventures,company,,"Finance, Financial Services, Venture Capital",,https://onewayvc.com/,https://onewayvc.com/,,,"Boston, MA, USA","Boston, MA, USA","All VCs ,VC Founds - Seed - US/Europe",Nov-2017,"Convertible Note, Early Stage Venture, Seed",Venture Capital,8,92,Active
db8d16d6-a399-4fcf-abf3-bd31107a6081,OpenView,company,,"Finance, Financial Services, Venture Capital",,https://openviewpartners.com/,https://openviewpartners.com/,,,"Boston, Massachusetts, United States","Boston, Massachusetts, United States",VC Founds - Seed - US/Europe,Jan-2006,"Debt, Early Stage Venture, Late Stage Venture",Venture Capital,36,128,Active
81f94751-ec22-47a0-93b6-56551da99139,Operator Partners,company,,"Business Development, Finance, Financial Services",,linkedin.com/company/operator-partners/,linkedin.com/company/operator-partners/,,,"New York, New York, United States","New York, New York, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-2020,"Early Stage Venture, Seed",Venture Capital,7,147,Active
6eed3a9c-b47f-4769-98c2-44dd28aa5d1b,OrbiMed,company,,"Angel Investment, Financial Services, Health Care",,orbimed.com,orbimed.com,,,"New York, New York, United States","New York, New York, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-1989,"Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity",Private Equity Firm,249,661,Active
a296975e-e191-426a-8651-2f6baf208dad,Oreilly AlphaTech Ventures,company,,"Banking, Finance, Venture Capital",,linkedin.com/company/o'reilly-alphatech-ventures,linkedin.com/company/o'reilly-alphatech-ventures,,,"San Francisco, California, United States","San Francisco, California, United States",VC Founds - Seed - US/Europe,Nov-2006,,"Micro VC, Venture Capital",32,136,Active
e01ab022-d911-454e-9a09-feddf251de5f,Oriza Ventures,company,,"Angel Investment, Big Data, Business Development, Financial Services, Venture Capital",,orizaventures.com,orizaventures.com,,,"Santa Clara, California, United States","Santa Clara, California, United States",VC Founds - Seed - US/Europe,Jan-2015,"Early Stage Venture, Seed",Micro VC,5,47,Active
2c3c8338-4850-47f6-991a-d657d320358d,Outlander VC,company,,"Angel Investment, Finance, Financial Services, Venture Capital",,linkedin.com/company/outlandervc,linkedin.com/company/outlandervc,,,"Atlanta, Georgia, United States","Atlanta, Georgia, United States","All VCs ,VC Founds - Seed - US/Europe",Jan-2020,"Early Stage Venture, Late Stage Venture, Seed, Venture","Fund Of Funds, Startup Competition, Venture Capital",,13,Active
615aa806-a562-40f5-a21b-b92d998c1df3,Outsiders Fund,company,,,,http://www.linkedin.com/company/outsiders-fund,http://www.linkedin.com/company/outsiders-fund,,,"New York, New York, United States","New York, New York, United States",VC Founds - Seed - US/Europe,Jan-2020,"Early Stage Venture, Seed, Venture",Venture Capital,1,24,Active
4068d4b7-9d27-4742-923b-5831549d34de,Oval Park Capital,company,,"Finance, Financial Services, Industrial Automation, InsurTech, Service Industry",,ovalpark.com,ovalpark.com,,,"Raleigh, North Carolina, United States","Raleigh, North Carolina, United States",VC Founds - Seed - US/Europe,Jan-2018,"Early Stage Venture, Seed",Venture Capital,,17,Active
73f93094-c3d3-472d-b14b-f739f6b4849e,Overline,company,,"Finance, Financial Services, Venture Capital",,https://overline.vc/,https://overline.vc/,,,"4675 Lakeway Place, Alpharetta, GA 30005","4675 Lakeway Place, Alpharetta, GA 30005","All VCs ,VC Founds - Seed - US/Europe",Mar-2020,Seed,Venture Capital,1,39,Active
8c5af306-1f36-419c-bfce-d60e373fdea0,P101,company,,"Angel Investment, Finance, Financial Services, Venture Capital",,p101.it,p101.it,,,🇮🇹 Italy,🇮🇹 Italy,VC Founds - Seed - US/Europe,Dec-2013,Early Stage Venture,Venture Capital,15,91,Active
cc7fd82e-4e32-4226-b67c-234558eae01e,P5 Health Ventures,company,,,,p5hv.com,p5hv.com,,,"Fairfield, Connecticut, United States","Fairfield, Connecticut, United States","All VCs ,VC Founds - Seed - US/Europe",Mar-2016,,Venture Capital,1,10,Active
cd536813-8778-4726-ad3d-3ba2f72cb66f,Palm Drive Capital,company,,"Financial Services, Venture Capital",,palmdrive.vc,palmdrive.vc,,,"New York, New York, United States","New York, New York, United States",VC Founds - Seed - US/Europe,Jan-2014,,Venture Capital,17,104,Active
74a028bc-e41b-4dda-af3f-d79eb0da1690,Palo Santo Fund,company,,"Biopharma, Biotechnology, Health Care, Pharmaceutical, Therapeutics, Wellness",,linkedin.com/company/palosantovc/?viewAsMember=true,linkedin.com/company/palosantovc/?viewAsMember=true,,,"Highland Park, Illinois, United States","Highland Park, Illinois, United States",VC Founds - Seed - US/Europe,Jan-2020,Early Stage Venture,Venture Capital,1,12,Active
b865aa7e-4e0d-46b0-8c33-8148f87b8e18,Pappas Capital,company,,"Biotechnology, Delivery, Medical Device, Pharmaceutical",,http://www.pappas-capital.com/,http://www.pappas-capital.com/,,,USA,USA,"All VCs ,VC Founds - Seed - US/Europe",Jan-1994,"Early Stage Venture, Late Stage Venture",Venture Capital,9,30,Active
