id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,Number of Exits,Number of Investments,Number of Portfolio Organizations
a9e25ee0-815d-4d66-8cf7-782e06487021,Rumah Group,company,info@rumahgroup.com,"Rumah Group is a family investment office that makes real estate, equities and environmentally-focused impact investments.",info@rumahgroup.com,https://www.rumahgroup.com/,https://www.rumahgroup.com/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,3,3
78fca0e8-dff5-420f-b982-d71cd6026040,RYNMS,company,info@rynms.com,"A business group based out of India investing in Technologies, Intellectual Properties, Trademarks and Real Estate",info@rynms.com,https://rynms.com,https://rynms.com,,,"Hyderabad, Andhra Pradesh, India","Hyderabad, Andhra Pradesh, India",All Asian Family Offices,,2,2
4a9b40e0-1dda-43e7-9893-ce7bc3e9efc8,RZM Investments,company,,"RZM Investments manages the shares of various companies that are in the field of health, education, hospitality, and tourism.",,https://rzm.com.sa,https://rzm.com.sa,,,"Riyadh, Ar Riyad, Saudi Arabia","Riyadh, Ar Riyad, Saudi Arabia",All Asian Family Offices,,17,15
e3d0eea9-db09-45a1-98e5-0d2db4d69fba,Sarcha Advisors,company,,Sarcha Advisors provides financial and business advisory services.,,http://www.linkedin.com/company/sarcha-advisors-llp,http://www.linkedin.com/company/sarcha-advisors-llp,,,"Gurgaon, Haryana, India","Gurgaon, Haryana, India",All Asian Family Offices,,5,5
37f44951-7f19-4462-ac84-1451309882bc,Sarona Ventures,company,,"Sarona Ventures is the investment arm of the largest startup ecosystem in Israel, investing in seed and series-a Israeli talent globally",,https://sarona.vc/,https://sarona.vc/,,,🇮🇱 Israel,🇮🇱 Israel,"Top European VCs,All Asian Family Offices",1,18,16
a090f6d0-b558-4f89-a8c3-b479f58e8069,Satori Venture,company,info@satorivc.com,"Satori Venture focuses on early stage token investments in efficient, problem solving and scalable blockchain projects",info@satorivc.com,https://www.satorivc.com/,https://www.satorivc.com/,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,,
4a56c4ad-9827-4478-9f92-7ebd00dc984f,Sattva Family Office,company,,Sattva Family Office operates as a family office.,,,,,,"Bangalore, Karnataka, India","Bangalore, Karnataka, India",All Asian Family Offices,,3,3
eb7330cc-7a85-4ad4-8c5f-2354dd496d15,SATVIK INVESTMENT PTE LTD,company,sandagarwal76@gmail.com,An Investment Holding Company from Singapore with angel & seed investments in South East Asia Focus.,sandagarwal76@gmail.com,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,4,3
416822a0-9497-4e0b-9cf1-ba6d46be0956,SCARAB GROUP,company,andrew@scarab-group.com,SCARAB Group is a family office investment company that operates with portfolio companies globally.,andrew@scarab-group.com,http://www.scarab-group.com,http://www.scarab-group.com,,,"Abu Dhabi, Abu Dhabi, United Arab Emirates","Abu Dhabi, Abu Dhabi, United Arab Emirates",All Asian Family Offices,,,
768f5b06-4eec-4f6c-9377-52dd2251882f,SeedersClub,company,andy@seedersclub.com,"Family & friends advisory office based in Bangkok, Thailand",andy@seedersclub.com,http://www.seedersclub.com,http://www.seedersclub.com,,,"Bangkok, Krung Thep, Thailand","Bangkok, Krung Thep, Thailand",All Asian Family Offices,1,2,2
3f7d0314-254e-4078-b7d1-6c584b79f26c,Shatter Tech Venture Holdings,company,info@shattertech.ph,"FinTech, Security, Drones, Cryptofinance, B2B, Artificial Intelligence, WiFi, and Mobility",info@shattertech.ph,https://www.shattertech.ph/,https://www.shattertech.ph/,,,"Makati, Manila, Philippines","Makati, Manila, Philippines",All Asian Family Offices,1,9,9
b8a846af-f9bc-4761-a5bb-6e09528cad3d,Shivanssh,company,,Shivanssh is a family investment office.,,https://www.shivanssh.com/,https://www.shivanssh.com/,,,"Bangalore, Karnataka, India","Bangalore, Karnataka, India",All Asian Family Offices,,1,1
e86b64cb-8de3-4484-bca9-80e1d535942f,Sigma Private Office,company,,"Sigma Private Office provide holistic wealth management solutions for high-net-worth individuals and their families, corporates, and trusts.",,https://sigmaprivate.com/,https://sigmaprivate.com/,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All Asian Family Offices,,1,1
4cbfe1e9-b72e-4de8-9add-d43309cd05eb,Silverstrand Capital,company,,Silverstrand is a singapore-based family office investing in regenerative agriculture,,https://www.silverstrand.capital/,https://www.silverstrand.capital/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,9,8
ab8a8712-d491-483d-af76-68ea4e74fd11,SinoAm Capital,company,jimmy.leong@sinoamcapital.com,"SinoAm Capital is an investment company that invests in early-stage, VC, private equity, real estate, and public markets.",jimmy.leong@sinoamcapital.com,https://www.sinoamcapital.com,https://www.sinoamcapital.com,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,,
aa34bb48-2200-4e33-b859-27ce3dbd5100,SinoVest Capital,company,,SinoVest Capital is an Investment firm.,,http://www.sinovestcap.com/,http://www.sinovestcap.com/,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,1,1
7896ca39-6375-418a-9974-2346518cad3a,Skelmore Holdings,company,,"Skelmore Holdings is a Family Office headquartered in Dubai which specialises in investments in Automotive, Retail Fashion and F&B.",,,,,,"Dubai, Dubai, United Arab Emirates","Dubai, Dubai, United Arab Emirates",All Asian Family Offices,,1,1
15d971ef-8129-4476-8189-6d059ed6dc68,SkyVision Capital,company,contact@skyvisioncapital.com,SkyVision Capital promotes new decentralized technology and its development.,contact@skyvisioncapital.com,https://www.skyvisioncapital.com,https://www.skyvisioncapital.com,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,2,78,76
6fc14519-8d49-4447-99fc-daa2f6114e3d,Smiti Holding & Trading Co.,company,,Smiti Holding & Trading Co. operates as a family office.,,,,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",All Asian Family Offices,,2,2
6dbdea51-19e5-4c45-96e7-faa4afb677ed,SourceN,company,sales@sourcen.com,SourceN was India's Leading Mobile Venture Studio launching many of India's Top Mobile Consumer Startups between 2004-2015,sales@sourcen.com,http://www.sourcen.com,http://www.sourcen.com,,,"Bangalore, Karnataka, India","Bangalore, Karnataka, India",All Asian Family Offices,,1,1
2c6d4a73-0f8b-4837-9504-f801b8fc3ba7,Spectrum Impact,company,connect@spectrum-impact.org,Spectrum Impact is a family office committed to solving large-scale societal problems with novel solutions.,connect@spectrum-impact.org,https://spectrum-impact.com/,https://spectrum-impact.com/,,,"Copenhagen, Denmark","Copenhagen, Denmark",All Asian Family Offices,,9,8
f8b46c49-c102-46ef-b578-0b6ea8397c6b,Spondulix,company,contact@spondulix.com,Enabling the Future of Technology by Investing in Pathbreaking Entrepreneurs,contact@spondulix.com,http://www.spondulix.com,http://www.spondulix.com,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,2,1
da28aaa6-217b-496f-bea5-e62a494d8593,SRF Limited,company,info@srf.com,SRF is a chemical engineering company that produces commercial and industrial chemicals.,info@srf.com,https://www.srf.com,https://www.srf.com,,,"Haryana, Haryana, India","Haryana, Haryana, India",All Asian Family Offices,,1,1
825fa191-4538-46c2-8a11-f86c0cea5744,Starling Group,company,,Starling Group is an investor that invests primarily through interests in limited partnership positions.,,http://www.starlinggroup.com/,http://www.starlinggroup.com/,,,"Dubai, Dubai, United Arab Emirates","Dubai, Dubai, United Arab Emirates",All Asian Family Offices,,4,2
885bc39e-29e9-4ed8-bfd5-100cc6a59e8a,STN Holdings,company,help@stn.com,Investment holding based in Vietnam,help@stn.com,,,,,"Hanoi, NA - Vietnam, Vietnam","Hanoi, NA - Vietnam, Vietnam",All Asian Family Offices,,,
1250beb8-b517-429c-809a-dea971798ebe,Subhkam Ventures,company,info@subhkam.com,"‘Subhkam Ventures' was established in the year 1999 by Rakesh S Kathotia, a first generation entrepreneur, whose experience spans over 20",info@subhkam.com,http://www.subhkam.com,http://www.subhkam.com,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",All Asian Family Offices,,14,14
6465feb0-37cd-41dd-b6be-838c86bda167,Supersonic Capital,company,info@supersonicapital.com,Micro VC & Tech Scouting Firm,info@supersonicapital.com,https://www.supersonicapital.com/,https://www.supersonicapital.com/,,,"Tel Aviv, Tel Aviv, Israel","Tel Aviv, Tel Aviv, Israel",All Asian Family Offices,,,
9f953cc9-9778-478c-81c5-5722f8deb83b,Survam Partners,company,,Survam Partners is an investment firm.,,,,,,"New Delhi, Delhi, India","New Delhi, Delhi, India",All Asian Family Offices,,18,9
3d893b0e-3ee6-4592-a875-be3f235b3240,Swadharma Source Ventures,company,,"Family office for investing in startups, cryptocurrencies and public markets.",,https://www.ssv.fund/,https://www.ssv.fund/,,,"Lucknow, Uttar Pradesh, India","Lucknow, Uttar Pradesh, India",All Asian Family Offices,,1,1
3443028c-b174-4d6c-af12-d7aa4d3b5879,Swettenham Blue,company,,Swettenham Blue is a family investment office.,,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,1,1,1
15858fcd-30e6-4a0d-8045-1e60a35c445f,Swiss Investors Corporation,company,info@swiss-investors.com,Swiss Investors Corporation is a company that provides metal trading services.,info@swiss-investors.com,http://www.swiss-investors.com,http://www.swiss-investors.com,,,"Sheung Wan, Hong Kong Island, Hong Kong","Sheung Wan, Hong Kong Island, Hong Kong",All Asian Family Offices,,3,3
e039095b-3b0e-455a-9668-4219eb605138,Tabor Electronics,company,info@tabor.co.il,Tabor Electronics is a leader in the test and measurement industry,info@tabor.co.il,http://www.taborelec.com,http://www.taborelec.com,,,"Nesher, Hefa, Israel","Nesher, Hefa, Israel",All Asian Family Offices,,1,1
3f7b5c3e-4c8c-4c05-badd-51126bef56c3,Tainwala Group,company,,"The group has interests in fast moving consumer goods, consumer durables, industrial products, packaging and real estate.",,http://www.tainwala.in/about_us.html,http://www.tainwala.in/about_us.html,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India","Corporate Venture Arms,All Asian Family Offices",1,2,1
d48c9fea-0210-4985-8e59-825c591e83bb,Tajir Al Youm,company,info@rynms.com,"Private Investment firm investing in Startups, Business Equities, Trade Equities and IPs",info@rynms.com,https://rynms.com,https://rynms.com,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All Asian Family Offices,3,4,4
363aa74b-f554-4914-9a53-82f526320a86,Tandem Venture Capital,company,,Tandem VC is an early stage European and ASEAN venture capital fund,,https://www.tandempartners.fr,https://www.tandempartners.fr,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,1,4,4
dc899719-425d-42e3-b26d-c6d7b7f82037,TASNIM Group,company,info@tasnim-group.com,Investment Company (Group Holding),info@tasnim-group.com,http://www.tasnim-group.com,http://www.tasnim-group.com,,,"Jakarta, Jakarta Raya, Indonesia","Jakarta, Jakarta Raya, Indonesia",All Asian Family Offices,,,
0ef8a925-03c1-47e8-8233-10536f4d8d09,Taurus Wealth,company,,"Taurus Wealth is a wealth management powerhouse founded in 2008 with offices in Singapore, Dubai & Zurich.",,http://www.tauruswealth.com/,http://www.tauruswealth.com/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,3,3
fd0e4b69-0184-45ea-8aa1-3050c12cacc3,T Choithrams BVI,company,,T Choithrams BVI is an Indian family now based overseas.,,,,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",All Asian Family Offices,,1,1
52b090ea-1628-44a4-88c7-3e11645fe9cd,Tensai Holding Company,company,contact@tensai-holding.com,Tensai Holding Company is a private family office managing a large portfolio of assets globally.,contact@tensai-holding.com,https://tensai-holding.com/,https://tensai-holding.com/,,,"Abu Dhabi, United Arab Emirates","Abu Dhabi, United Arab Emirates",All Asian Family Offices,,1,1
9105f7d3-88c0-4ffb-9239-b5a9c3d0e1b9,The Aria Group,company,info@ariagp.com,ARIA provides seed to early stage funding to entreprenuers with visionary ideas that have the ability to transform entire industries.,info@ariagp.com,theariagroup.co,theariagroup.co,,,Newport Beach,Newport Beach,All Asian Family Offices,,10,9
e6c6571b-07c4-417b-bcbf-5808be70d47a,The Bhogilal Family Office,company,,The Bhogilal Family is a famly office.,,,,,,"Ahmedabad, Gujarat, India","Ahmedabad, Gujarat, India",All Asian Family Offices,,1,1
8a1936d3-0dc2-4784-ac5e-83152c3c30a8,The Cheng family,company,,It is one of Hong Kong's most established tycoon dynasties and the company.,,,,,,"Shanghai, Shanghai, China","Shanghai, Shanghai, China",All Asian Family Offices,,2,2
98d4fe21-254b-454a-8fec-93ef99346f8a,TIBCORP,company,,Private Investment Firm based in Singapore,,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,1,1
d0ca5b9c-eab9-4feb-90e9-c7a8d13d0065,Tisana Ventures,company,,Tisana Ventures is an investment firm.,,,,,,"Selangor, Selangor, Malaysia","Selangor, Selangor, Malaysia",All Asian Family Offices,,1,1
130b7534-bd8f-40f0-878d-d91fe55b4852,Titanium Birch,company,,Titanium Birch is a single family office based in Singapore.,,https://www.titaniumbirch.com,https://www.titaniumbirch.com,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,,
da3c2b20-023e-4e63-b231-fe691641820e,TPN Investments,company,hello@tpninvestments.ae,TPN Investments is a family office investment firm that focuses on early stage venture capital opportunities across industries.,hello@tpninvestments.ae,https://tpninvestments.ae,https://tpninvestments.ae,,,"Abu Dhabi, United Arab Emirates","Abu Dhabi, United Arab Emirates",All Asian Family Offices,,1,1
d124fb99-7a59-4c28-aaef-7d28a90b5d00,Tree Capital,company,,Family Office. Pre-Seed to Series-D only.,,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,,
1c29e000-0c79-4a36-a2ea-879dd7ab14e3,Tsangs Group,company,,Tsangs Group provides financial services.,,http://www.tsangsgroup.co,http://www.tsangsgroup.co,,,"Central and Western, Hong Kong Island, Hong Kong","Central and Western, Hong Kong Island, Hong Kong",All Asian Family Offices,,2,2
2961a493-b62c-4d47-9fdb-c95b3ce0d10b,Tsao Group,company,connect@tsao.com,"Tsao Group is a financial firm that offers investment solutions, asset management, private equity, and impact investing.",connect@tsao.com,https://tsao.com/,https://tsao.com/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,1,1
bf13d311-2b1f-411f-a5bb-f8d94cb8bd57,TSG Capital,company,business@tsg.capital,TSG Capital specializes in the fields of business development support and SME loans and financing.,business@tsg.capital,https://www.tsg.capital/,https://www.tsg.capital/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,1,1
e75fcb5a-92e3-4b43-9cc8-653694220c19,Tushi Concept,company,hello@tushiconcept.co,Tushi Concept Investment,hello@tushiconcept.co,https://www.tushiconcept.co/,https://www.tushiconcept.co/,,,"Tbilisi, Dushet'is Raioni, Georgia","Tbilisi, Dushet'is Raioni, Georgia",All Asian Family Offices,,2,2
15116939-3b8c-4ca2-bacf-51fa6b6a5d3b,Udyat,company,info@udyat.com,"Udyat is to make public utility services smarter, more efficient, and sustainable.",info@udyat.com,https://udyat.com/,https://udyat.com/,,,"Noida, Uttar Pradesh, India","Noida, Uttar Pradesh, India",All Asian Family Offices,,1,1
d423a135-5bf5-48ab-92c4-277b5ce389c7,Udyat Ventures,company,,"Udyat Ventures is a venture arm of udyat group, invests in early stages.",,https://www.linkedin.com/company/udyat-ventures/?originalSubdomain=in,https://www.linkedin.com/company/udyat-ventures/?originalSubdomain=in,,,"Noida, Uttar Pradesh, India","Noida, Uttar Pradesh, India",All Asian Family Offices,,1,1
777ead6a-0094-478e-b73e-5fdb0b3cf48f,UHT Investments,company,projects@uht-in.com,"Our Vision is to improve the life through science, scholarship and innovation",projects@uht-in.com,http://tathqeef-dubai.com/index.html,http://tathqeef-dubai.com/index.html,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All Asian Family Offices,,1,1
c29cc46a-4688-4ed7-9474-eda856d03bd9,UnityVC,company,contact@unityvc.com,Unity Ventures is an Chinese angel investment fund that invests in one hundred early start-up companies.,contact@unityvc.com,http://www.unityvc.com/en.html?12h10c#page1,http://www.unityvc.com/en.html?12h10c#page1,,,China,China,All Asian Family Offices,6,134,115
1c6b4894-57ae-4f43-9a57-6fedac5ae44d,Unnati Labs,company,dreamers@unnatilabs.com,Unnati Labs is a family office focused on venture capital investments.,dreamers@unnatilabs.com,https://www.unnatilabs.com,https://www.unnatilabs.com,,,"Haryana, Haryana, India","Haryana, Haryana, India",All Asian Family Offices,,2,2
ad97805c-0c42-4e6b-92a1-5797373474f6,Unruly Rebels Pte Ltd,company,,Family Office,,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,2,1
9e3d9525-726d-40fd-8fdc-3b5de49babfa,Uphill Capital Limited,company,,Uphill Capital is a single family office that act as sponsors and strategic advisers to the traditional core business holdings.,,https://www.linkedin.com/company/uphill-capital-limited/,https://www.linkedin.com/company/uphill-capital-limited/,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,2,1
a262ac45-7664-4a25-ac17-b6a32644e148,Value Strategy Ventures Private Limited,company,info@valueventures.co,Family Office & Boutique Investment Banking Firm,info@valueventures.co,https://www.valueventures.co,https://www.valueventures.co,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",All Asian Family Offices,,,
339f8d94-ca54-4520-b816-d522b5447d3f,VANS Investments,company,,"VANS Investments is focused on investments in pre-IPO, new age internet consumer, and fintech companies.",,https://www.linkedin.com/in/vans-investments-part-of-vans-group-6457821ba/?originalSubdomain=in,https://www.linkedin.com/in/vans-investments-part-of-vans-group-6457821ba/?originalSubdomain=in,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",All Asian Family Offices,,2,2
f30fa06d-2780-404f-9654-0f3150dd009e,Vermont Investment International Limited,company,lorenz@vermontcap.com,"Longterm, Permanent Capital For Founders",lorenz@vermontcap.com,https://vermontcap.com/,https://vermontcap.com/,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,1,1
d8631b67-f77d-4e94-a5be-30e62e136e91,Vernalis Capital,company,,Vernalis Capital is a family-owned investment company that helps entrepreneurs pursue their vision and goals.,,https://www.vernaliscapital.com/,https://www.vernaliscapital.com/,,,"Chennai, Tamil Nadu, India","Chennai, Tamil Nadu, India",All Asian Family Offices,,1,1
e862db82-2d5c-4a3e-8935-65cbc6b963c1,VM Salgaocar family office,company,,VM Salgaocar family office is an investment firm.,,https://vmsbgoa.com,https://vmsbgoa.com,,,"Goa, Goa, India","Goa, Goa, India",All Asian Family Offices,,3,2
480cf705-7993-4578-b483-522d7cb34f04,W3 Partners,company,chris@w3partners.net,We like to invest in founders at an early stage who are energetic and visionary and are capable of making a difference in the world.,chris@w3partners.net,w3partners.com,w3partners.com,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All Asian Family Offices,,2,2
b404df85-89e4-4541-8813-c8ece123b898,Waao Partners,company,,Waao Partners operates as an investment firm.,,,,,,"Ahmedabad, Gujarat, India","Ahmedabad, Gujarat, India",All Asian Family Offices,,4,3
d06ca07a-7e70-4196-b9fd-6d056722b448,Wah Hin & Co.,company,,Wah Hin & Co. operates as an investment company.,,https://www.wah-hin.com/,https://www.wah-hin.com/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,1,1
be581ca1-08b5-4365-8f0a-2319ad81a52f,Walled City Co.,company,email@walledcity.co,Investment syndicates for seed and early-stage start-ups & entrepreneurs,email@walledcity.co,https://walledcity.co,https://walledcity.co,,,"Lahore, Punjab, Pakistan","Lahore, Punjab, Pakistan",All Asian Family Offices,,17,13
1dc665b2-6ba3-433d-a432-975e71bf33ee,Walnut Holdings,company,,Investment Holding Company,,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,1,1
ab5ac7e4-a8e9-483f-b6ac-154583aeb645,Wami Capital,company,,"Wami Capital is a single-family fund, focuses on supply chain activities of the Transworld Group.",,wamicapital.com,wamicapital.com,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All Asian Family Offices,,9,9
a85cc766-2cb0-45f4-83d1-bdb6a50c7f4d,Watar Partners,company,,Watar Partners is a financial services firm that provides financial advisory services to private investment offices.,,https://www.watarpartners.com,https://www.watarpartners.com,,,"Riyadh, Ar Riyad, Saudi Arabia","Riyadh, Ar Riyad, Saudi Arabia",All Asian Family Offices,,5,3
cad28343-9d46-46e1-826f-e34867bfa9ff,Waterfield Advisors,company,info@waterfieldadvisors.com,Waterfield Advisors is a Multi-Family Office and Wealth Advisory Firm.,info@waterfieldadvisors.com,http://www.waterfieldadvisors.com/,http://www.waterfieldadvisors.com/,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",All Asian Family Offices,,1,1
2f4394d4-013b-42bf-970d-e2bd4c45c5ea,Welkin Capital Management,company,contact@welkincapital.com,"Welkin is a growth equity firm that provides substantial value-added support and capital to fast growing, mid-market companies in China.",contact@welkincapital.com,http://www.welkincapital.com,http://www.welkincapital.com,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,5,15,13
210b31bc-7330-42d1-b6ba-b8ddd7d0f402,West 22nd Capital Advisers,company,,West 22nd Capital is a boutique single family office and PE firm which serves the financial advisory needs of a ultra-high net worth family.,,http://www.west22capital.com,http://www.west22capital.com,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,,
e099f8ce-8562-43bb-9aae-953a63e91ec5,Widjaja Family,company,,Widjaja Family operates as a Family Investment Office.,,,,,,"Bekasi, Jawa Barat, Indonesia","Bekasi, Jawa Barat, Indonesia",All Asian Family Offices,,2,2
10c9b6eb-4af2-4b21-8693-8102036cfc6f,Wildex Investment,company,info@wildexinvestment.com,Independent provider of wealth management and alternative investment solutions.,info@wildexinvestment.com,https://www.wildexinvestment.com,https://www.wildexinvestment.com,,,"Central, Hong Kong Island, Hong Kong","Central, Hong Kong Island, Hong Kong",All Asian Family Offices,,,
18a156b7-73a6-469f-8d6f-815681754465,Winvestment,company,admin@winvestment.co.th,Winvestment is a commercial investment holding company owned by Phataraprasit family,admin@winvestment.co.th,http://www.winvestment.co.th/,http://www.winvestment.co.th/,,,"Bangkok, Krung Thep, Thailand","Bangkok, Krung Thep, Thailand",All Asian Family Offices,,1,1
f095900a-965e-48d8-ad1a-f46236a683d4,WONDERWALL CAPITAL,company,pr@ww.ae,"Wonderwall Capital is a single family office focused on private equity, venture capital and real estate investments.",pr@ww.ae,https://ww.ae,https://ww.ae,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All Asian Family Offices,,1,1
30c90ed5-2053-4551-a752-6a488e091d69,Wu Capital,company,bp@wu-capital.com,"Wu Capital focuses on investments in healthcare, consumer, high-tech, and education.",bp@wu-capital.com,wu-capital.com,wu-capital.com,,,"Beijing, Beijing, China","Beijing, Beijing, China",All Asian Family Offices,6,41,33
64b0c273-a73c-48ec-a52f-3efb136ad9a8,Wychwood Capital Investments Ltd,company,,Wychwood Capital Investments identifies investments with superior risk-adjusted returns that are uncorrelated to major asset classes.,,http://www.wychwoodcapital.com/,http://www.wychwoodcapital.com/,,,"Wan Chai, Hong Kong Island, Hong Kong","Wan Chai, Hong Kong Island, Hong Kong",All Asian Family Offices,,,
48ae6c7e-bc1c-401c-8c91-11e4f7a8ade6,XIN Family,company,,XIN Family is an investment firm.,,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,,
cd364131-6785-429b-a02c-49358cec222d,Yamauchi-No.10 Family Office,company,,Yamauchi-No.10 Family Office is an investment firm.,,https://y-n10.com/,https://y-n10.com/,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",All Asian Family Offices,,8,8
29e23f1d-1561-4a1f-aa0c-4bd5e5f9d412,Yukti Securities,company,,Yukti Securities is the family office of the Chand family and is involved in helping innovative startups reach their full potential.,,http://www.yukti.in/,http://www.yukti.in/,,,"New Delhi, Delhi, India","New Delhi, Delhi, India",All Asian Family Offices,1,9,7
87f03b73-512a-4722-a70b-40e4c6bceb9b,Zebra Global Capital,company,,Zebra Global Capital is the investment fund of Chenchao Zhuang,,,,,,"Beijing, Beijing, China","Beijing, Beijing, China",All Asian Family Offices,,2,2
d9c9c2a4-12ef-4f28-b16f-d50d1869061c,ZEMU Venture Capital,company,talent@zemuvc.co,Backing global entrepreneurs through our various funding programs.,talent@zemuvc.co,http://www.zemuvc.co,http://www.zemuvc.co,,,"Pudong, Shandong, China","Pudong, Shandong, China",All Asian Family Offices,,19,17
48a357ed-929a-40e3-8ab4-c5a82a62bf26,Zettadesk Pvt Limited,company,,Zettadesk is an angel investing firm,,https://www.zettadesk.com/,https://www.zettadesk.com/,,,"Bangalore, Karnataka, India","Bangalore, Karnataka, India",All Asian Family Offices,,,
99b360b8-33b3-4cca-8070-ae1ccc3cabac,ZF Holdings,company,,Family office managing a global venture capital and private equity portfolio.,,http://www.zfhold.com,http://www.zfhold.com,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,,
